-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1983 through 12/31/2008 
Location: Latitude  50.854   Longitude 4.3484 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 76.01 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,T2M_RANGE
50.85401,4.34841,1996,02,28,    6.19,   -0.26,    1.76,    6.45
50.85401,4.34841,1996,02,29,    6.57,   -0.90,    1.85,    7.47
50.85401,4.34841,1996,03,01,    4.96,   -2.15,    2.03,    7.11
50.85401,4.34841,1996,03,02,    4.67,   -3.17,    0.20,    7.84
50.85401,4.34841,1996,03,03,    5.48,   -3.79,    0.33,    9.27
50.85401,4.34841,1996,03,04,    3.94,   -3.56,    0.41,    7.50
50.85401,4.34841,1996,03,05,    5.95,   -0.46,    2.56,    6.41
50.85401,4.34841,1996,03,06,    7.36,   -0.72,    2.52,    8.08
50.85401,4.34841,1996,03,07,    6.50,   -1.36,    1.84,    7.86
50.85401,4.34841,1996,03,08,    9.53,   -2.50,    2.33,   12.03
50.85401,4.34841,1996,03,09,   11.43,   -2.74,    2.87,   14.17
50.85401,4.34841,1996,03,10,    7.51,   -3.84,    0.60,   11.35
50.85401,4.34841,1996,03,11,    4.21,   -4.67,   -1.33,    8.88
50.85401,4.34841,1996,03,12,    2.76,   -5.69,   -2.23,    8.45
50.85401,4.34841,1996,03,13,    3.28,   -5.03,   -1.49,    8.31
50.85401,4.34841,1996,03,14,    7.57,   -4.63,    0.57,   12.20
50.85401,4.34841,1996,03,15,   10.76,   -0.83,    3.35,   11.59
50.85401,4.34841,1996,03,16,    9.94,   -1.66,    3.62,   11.60
50.85401,4.34841,1996,03,17,    8.01,    0.46,    3.29,    7.55
50.85401,4.34841,1996,03,18,    8.92,    1.04,    3.92,    7.87
50.85401,4.34841,1996,03,19,   11.21,    0.13,    4.45,   11.07
50.85401,4.34841,1996,03,20,   12.76,   -0.34,    5.84,   13.11
50.85401,4.34841,1996,03,21,   10.03,    3.39,    5.91,    6.64
50.85401,4.34841,1996,03,22,    9.92,    4.35,    6.68,    5.57
50.85401,4.34841,1996,03,23,   13.77,    6.40,    9.72,    7.37
50.85401,4.34841,1996,03,24,   12.89,    4.26,    8.29,    8.63
50.85401,4.34841,1996,03,25,   16.28,    3.09,    8.91,   13.18
50.85401,4.34841,1996,03,26,    8.21,   -0.07,    5.10,    8.29
50.85401,4.34841,1996,03,27,    6.92,   -4.15,    0.66,   11.06
50.85401,4.34841,1996,03,28,    7.37,   -3.82,    1.87,   11.20
50.85401,4.34841,1996,03,29,    6.99,   -0.44,    2.77,    7.43
50.85401,4.34841,1996,03,30,    5.82,   -2.52,    1.67,    8.33
50.85401,4.34841,1996,03,31,    5.79,   -1.87,    1.69,    7.66
50.85401,4.34841,1996,04,01,    7.02,   -3.78,    1.14,   10.79
50.85401,4.34841,1996,04,02,    5.38,   -4.66,    0.35,   10.04
50.85401,4.34841,1996,04,03,    7.84,   -3.83,    1.48,   11.67
50.85401,4.34841,1996,04,04,    9.81,   -2.74,    3.28,   12.55
50.85401,4.34841,1996,04,05,   11.64,   -0.94,    5.26,   12.58
50.85401,4.34841,1996,04,06,   13.88,    1.65,    7.04,   12.22
50.85401,4.34841,1996,04,07,   11.63,    1.05,    6.15,   10.58
50.85401,4.34841,1996,04,08,   11.05,    1.64,    6.61,    9.40
50.85401,4.34841,1996,04,09,   15.39,    3.09,    9.08,   12.30
50.85401,4.34841,1996,04,10,   16.18,    3.19,    9.81,   12.99
50.85401,4.34841,1996,04,11,   12.42,    5.81,    8.76,    6.61
50.85401,4.34841,1996,04,12,    7.77,    1.80,    4.74,    5.97
50.85401,4.34841,1996,04,13,   12.07,   -0.32,    5.59,   12.39
50.85401,4.34841,1996,04,14,   13.89,   -0.47,    6.82,   14.35
50.85401,4.34841,1996,04,15,   15.91,   -0.05,    8.59,   15.96
50.85401,4.34841,1996,04,16,   17.53,    2.71,    9.97,   14.82
50.85401,4.34841,1996,04,17,   16.72,    3.88,    9.61,   12.84
50.85401,4.34841,1996,04,18,   16.35,    4.75,   10.40,   11.59
50.85401,4.34841,1996,04,19,   18.84,    6.87,   12.92,   11.97
50.85401,4.34841,1996,04,20,   20.34,    9.25,   14.10,   11.09
50.85401,4.34841,1996,04,21,   21.71,    8.90,   15.09,   12.81
50.85401,4.34841,1996,04,22,   21.00,   10.92,   16.10,   10.07
50.85401,4.34841,1996,04,23,   17.34,    7.90,   13.63,    9.44
50.85401,4.34841,1996,04,24,   13.55,    5.23,    9.85,    8.33
50.85401,4.34841,1996,04,25,   15.59,    4.59,    9.28,   10.99
50.85401,4.34841,1996,04,26,   17.74,    2.98,   10.95,   14.76
50.85401,4.34841,1996,04,27,   19.86,    6.14,   13.35,   13.73
50.85401,4.34841,1996,04,28,   16.73,    5.21,   11.20,   11.52
50.85401,4.34841,1996,04,29,   13.05,    4.06,    7.98,    8.99
50.85401,4.34841,1996,04,30,   14.59,    2.62,    9.21,   11.97
50.85401,4.34841,1996,05,01,   14.20,    5.67,   10.10,    8.52
50.85401,4.34841,1996,05,02,   15.22,    6.70,   11.09,    8.52
50.85401,4.34841,1996,05,03,   12.74,    5.64,    8.67,    7.10
50.85401,4.34841,1996,05,04,   10.56,    1.40,    6.60,    9.16
50.85401,4.34841,1996,05,05,   11.51,    0.44,    6.43,   11.07
50.85401,4.34841,1996,05,06,   11.32,    2.71,    6.95,    8.62
50.85401,4.34841,1996,05,07,   16.57,    3.33,   10.42,   13.24
50.85401,4.34841,1996,05,08,   13.58,    3.67,    8.58,    9.91
50.85401,4.34841,1996,05,09,   14.23,    2.08,    8.08,   12.15
50.85401,4.34841,1996,05,10,   11.63,    2.38,    6.80,    9.24
50.85401,4.34841,1996,05,11,   12.80,    1.60,    8.16,   11.21
50.85401,4.34841,1996,05,12,   12.24,    4.97,    8.75,    7.26
50.85401,4.34841,1996,05,13,   12.08,    4.32,    8.18,    7.76
50.85401,4.34841,1996,05,14,   13.11,    6.24,    9.46,    6.87
50.85401,4.34841,1996,05,15,   13.67,    4.28,    8.89,    9.39
50.85401,4.34841,1996,05,16,   11.86,    2.40,    8.13,    9.47
50.85401,4.34841,1996,05,17,   15.67,    8.65,   11.26,    7.02
50.85401,4.34841,1996,05,18,   17.98,    8.11,   12.89,    9.87
50.85401,4.34841,1996,05,19,   15.46,    5.70,   11.24,    9.77
50.85401,4.34841,1996,05,20,   16.05,    3.50,   10.47,   12.55
50.85401,4.34841,1996,05,21,   14.37,    4.90,    9.81,    9.47
50.85401,4.34841,1996,05,22,   14.82,    4.60,   10.01,   10.22
50.85401,4.34841,1996,05,23,   16.36,    9.82,   13.28,    6.54
50.85401,4.34841,1996,05,24,   18.46,   12.10,   14.48,    6.36
50.85401,4.34841,1996,05,25,   15.81,    6.73,   12.55,    9.08
50.85401,4.34841,1996,05,26,   16.86,    6.00,   11.93,   10.85
50.85401,4.34841,1996,05,27,   15.11,    5.40,   11.21,    9.71
50.85401,4.34841,1996,05,28,   15.53,    3.27,   10.74,   12.27
50.85401,4.34841,1996,05,29,   21.54,    8.72,   15.82,   12.82
50.85401,4.34841,1996,05,30,   24.95,   11.83,   19.17,   13.11
50.85401,4.34841,1996,05,31,   20.33,   10.35,   16.33,    9.97
50.85401,4.34841,1996,06,01,   17.39,    8.22,   13.00,    9.17
50.85401,4.34841,1996,06,02,   17.71,    7.30,   12.85,   10.41
50.85401,4.34841,1996,06,03,   20.20,    7.22,   14.45,   12.98
50.85401,4.34841,1996,06,04,   22.06,    9.35,   15.81,   12.71
50.85401,4.34841,1996,06,05,   26.20,   11.60,   19.72,   14.60
50.85401,4.34841,1996,06,06,   27.96,   13.53,   22.06,   14.43
50.85401,4.34841,1996,06,07,   30.16,   16.77,   23.94,   13.39
50.85401,4.34841,1996,06,08,   26.59,   14.23,   21.56,   12.36
50.85401,4.34841,1996,06,09,   21.59,   12.83,   17.20,    8.75
50.85401,4.34841,1996,06,10,   26.47,   12.01,   20.18,   14.46
50.85401,4.34841,1996,06,11,   25.78,   13.64,   19.88,   12.14
50.85401,4.34841,1996,06,12,   19.77,    9.10,   15.68,   10.68
50.85401,4.34841,1996,06,13,   19.84,    8.17,   13.87,   11.67
50.85401,4.34841,1996,06,14,   19.55,    6.76,   13.76,   12.79
50.85401,4.34841,1996,06,15,   21.68,    7.28,   15.06,   14.40
50.85401,4.34841,1996,06,16,   22.37,    8.63,   16.08,   13.74
50.85401,4.34841,1996,06,17,   24.40,    9.35,   17.98,   15.05
50.85401,4.34841,1996,06,18,   21.31,    9.47,   16.02,   11.84
50.85401,4.34841,1996,06,19,   16.41,    9.03,   13.34,    7.38
50.85401,4.34841,1996,06,20,   14.62,    8.09,   11.69,    6.53
50.85401,4.34841,1996,06,21,   15.96,    6.70,   11.30,    9.26
50.85401,4.34841,1996,06,22,   15.17,    7.69,   11.18,    7.48
50.85401,4.34841,1996,06,23,   15.23,    7.64,   11.62,    7.59
50.85401,4.34841,1996,06,24,   14.48,    8.78,   11.66,    5.70
50.85401,4.34841,1996,06,25,   17.64,    8.19,   13.00,    9.45
50.85401,4.34841,1996,06,26,   22.15,    8.09,   16.06,   14.06
50.85401,4.34841,1996,06,27,   21.23,   11.93,   16.77,    9.30
50.85401,4.34841,1996,06,28,   21.03,   13.05,   16.74,    7.99
50.85401,4.34841,1996,06,29,   16.93,   10.90,   13.78,    6.03
50.85401,4.34841,1996,06,30,   18.38,   10.16,   14.00,    8.22
50.85401,4.34841,1996,07,01,   17.32,   10.62,   13.98,    6.70
50.85401,4.34841,1996,07,02,   18.02,    9.11,   13.56,    8.91
50.85401,4.34841,1996,07,03,   21.86,    8.84,   16.25,   13.02
50.85401,4.34841,1996,07,04,   19.58,   11.98,   16.28,    7.61
50.85401,4.34841,1996,07,05,   15.79,   11.45,   13.24,    4.35
50.85401,4.34841,1996,07,06,   15.97,    8.19,   12.68,    7.77
50.85401,4.34841,1996,07,07,   17.67,    6.46,   13.33,   11.21
50.85401,4.34841,1996,07,08,   17.70,    8.57,   13.27,    9.13
50.85401,4.34841,1996,07,09,   20.06,    8.97,   15.04,   11.09
50.85401,4.34841,1996,07,10,   18.83,   10.95,   15.32,    7.88
50.85401,4.34841,1996,07,11,   24.59,   10.31,   18.19,   14.28
50.85401,4.34841,1996,07,12,   23.59,   11.89,   18.27,   11.70
50.85401,4.34841,1996,07,13,   22.71,   12.78,   17.59,    9.94
50.85401,4.34841,1996,07,14,   24.43,   13.73,   19.18,   10.70
50.85401,4.34841,1996,07,15,   23.16,   11.85,   18.14,   11.31
50.85401,4.34841,1996,07,16,   21.02,    9.22,   15.37,   11.80
50.85401,4.34841,1996,07,17,   22.34,    9.65,   15.91,   12.69
50.85401,4.34841,1996,07,18,   21.81,    7.97,   15.20,   13.83
50.85401,4.34841,1996,07,19,   22.55,    8.36,   16.07,   14.20
50.85401,4.34841,1996,07,20,   25.20,    9.89,   18.61,   15.31
50.85401,4.34841,1996,07,21,   26.21,   11.84,   19.95,   14.37
50.85401,4.34841,1996,07,22,   27.92,   13.63,   21.12,   14.29
50.85401,4.34841,1996,07,23,   26.39,   14.76,   20.68,   11.63
50.85401,4.34841,1996,07,24,   19.70,   12.29,   15.93,    7.41
50.85401,4.34841,1996,07,25,   20.53,   10.75,   15.73,    9.78
50.85401,4.34841,1996,07,26,   24.20,   10.72,   17.85,   13.48
50.85401,4.34841,1996,07,27,   23.68,   12.40,   18.39,   11.29
50.85401,4.34841,1996,07,28,   23.72,   13.07,   18.40,   10.64
50.85401,4.34841,1996,07,29,   22.90,   13.12,   18.28,    9.78
50.85401,4.34841,1996,07,30,   23.54,   11.96,   18.19,   11.58
50.85401,4.34841,1996,07,31,   21.95,   13.36,   17.50,    8.59
50.85401,4.34841,1996,08,01,   20.41,   12.17,   16.39,    8.24
50.85401,4.34841,1996,08,02,   21.60,   10.82,   16.57,   10.78
50.85401,4.34841,1996,08,03,   22.44,   10.17,   16.59,   12.27
50.85401,4.34841,1996,08,04,   24.29,   10.09,   17.75,   14.20
50.85401,4.34841,1996,08,05,   25.73,   11.31,   18.83,   14.42
50.85401,4.34841,1996,08,06,   23.19,   12.70,   18.70,   10.50
50.85401,4.34841,1996,08,07,   19.41,   10.61,   15.09,    8.80
50.85401,4.34841,1996,08,08,   23.65,    9.35,   17.26,   14.30
50.85401,4.34841,1996,08,09,   26.17,   14.05,   19.69,   12.12
50.85401,4.34841,1996,08,10,   22.90,   16.08,   18.85,    6.82
50.85401,4.34841,1996,08,11,   20.50,   13.05,   17.07,    7.46
50.85401,4.34841,1996,08,12,   20.26,   11.64,   16.28,    8.62
50.85401,4.34841,1996,08,13,   21.18,   15.02,   17.65,    6.15
50.85401,4.34841,1996,08,14,   22.92,   14.14,   18.16,    8.78
50.85401,4.34841,1996,08,15,   22.58,   11.90,   17.24,   10.68
50.85401,4.34841,1996,08,16,   22.74,   11.59,   17.33,   11.16
50.85401,4.34841,1996,08,17,   24.58,   11.74,   18.29,   12.84
50.85401,4.34841,1996,08,18,   26.75,   11.57,   19.56,   15.18
50.85401,4.34841,1996,08,19,   28.78,   13.85,   21.25,   14.94
50.85401,4.34841,1996,08,20,   29.26,   14.76,   21.75,   14.51
50.85401,4.34841,1996,08,21,   21.23,   14.26,   18.29,    6.97
50.85401,4.34841,1996,08,22,   23.60,   11.50,   17.93,   12.10
50.85401,4.34841,1996,08,23,   23.41,   12.90,   17.73,   10.51
50.85401,4.34841,1996,08,24,   19.36,   12.02,   15.62,    7.35
50.85401,4.34841,1996,08,25,   19.94,   11.20,   15.36,    8.74
50.85401,4.34841,1996,08,26,   20.71,    9.69,   15.54,   11.02
50.85401,4.34841,1996,08,27,   18.68,   10.66,   14.72,    8.02
50.85401,4.34841,1996,08,28,   16.34,    9.61,   13.41,    6.74
50.85401,4.34841,1996,08,29,   14.95,   12.06,   13.28,    2.88
50.85401,4.34841,1996,08,30,   16.71,   10.20,   13.82,    6.51
50.85401,4.34841,1996,08,31,   16.82,    7.87,   12.46,    8.95
50.85401,4.34841,1996,09,01,   16.83,    6.86,   12.31,    9.97
50.85401,4.34841,1996,09,02,   19.13,    8.51,   13.64,   10.61
50.85401,4.34841,1996,09,03,   20.28,    7.95,   14.18,   12.33
50.85401,4.34841,1996,09,04,   21.26,    9.24,   14.65,   12.03
50.85401,4.34841,1996,09,05,   20.86,    9.29,   14.40,   11.56
50.85401,4.34841,1996,09,06,   19.48,    6.12,   12.83,   13.36
50.85401,4.34841,1996,09,07,   18.58,    7.05,   12.32,   11.53
50.85401,4.34841,1996,09,08,   17.45,    5.16,   11.60,   12.29
50.85401,4.34841,1996,09,09,   18.67,    6.83,   13.03,   11.84
50.85401,4.34841,1996,09,10,   16.87,    9.40,   13.03,    7.47
50.85401,4.34841,1996,09,11,   14.74,    8.90,   11.56,    5.84
50.85401,4.34841,1996,09,12,   15.74,    9.85,   12.33,    5.88
50.85401,4.34841,1996,09,13,   14.06,    9.63,   11.70,    4.43
50.85401,4.34841,1996,09,14,   17.51,    8.63,   12.50,    8.88
50.85401,4.34841,1996,09,15,   17.71,    8.31,   12.40,    9.40
50.85401,4.34841,1996,09,16,   18.21,    5.84,   11.61,   12.37
50.85401,4.34841,1996,09,17,   17.30,    4.96,   10.66,   12.34
50.85401,4.34841,1996,09,18,   15.86,    4.77,    9.93,   11.09
50.85401,4.34841,1996,09,19,   18.07,    6.25,   11.29,   11.82
50.85401,4.34841,1996,09,20,   16.56,    6.63,   11.34,    9.94
50.85401,4.34841,1996,09,21,   14.50,    7.51,   10.57,    6.98
50.85401,4.34841,1996,09,22,   11.61,    7.32,    9.16,    4.29
50.85401,4.34841,1996,09,23,   14.92,    7.79,   10.71,    7.13
50.85401,4.34841,1996,09,24,   16.35,    8.86,   11.87,    7.48
50.85401,4.34841,1996,09,25,   18.07,    7.51,   12.39,   10.56
50.85401,4.34841,1996,09,26,   18.95,    7.03,   13.24,   11.92
50.85401,4.34841,1996,09,27,   18.28,   11.59,   14.36,    6.70
50.85401,4.34841,1996,09,28,   17.03,    8.93,   12.90,    8.10
50.85401,4.34841,1996,09,29,   20.06,   10.26,   15.11,    9.81
50.85401,4.34841,1996,09,30,   17.51,   13.05,   15.44,    4.46
50.85401,4.34841,1996,10,01,   12.23,    7.05,   10.02,    5.18
50.85401,4.34841,1996,10,02,   14.51,    6.85,    9.71,    7.66
50.85401,4.34841,1996,10,03,   16.26,    5.72,   10.97,   10.54
50.85401,4.34841,1996,10,04,   14.60,    8.23,   11.34,    6.37
50.85401,4.34841,1996,10,05,   12.00,    7.52,    9.29,    4.47
50.85401,4.34841,1996,10,06,   14.43,    6.74,   10.21,    7.69
50.85401,4.34841,1996,10,07,   15.71,    2.90,    9.37,   12.80
50.85401,4.34841,1996,10,08,   16.62,    5.16,   10.99,   11.46
50.85401,4.34841,1996,10,09,   13.82,    8.35,   10.81,    5.48
50.85401,4.34841,1996,10,10,   14.99,    7.79,   10.95,    7.19
50.85401,4.34841,1996,10,11,   15.98,    7.13,   10.46,    8.85
50.85401,4.34841,1996,10,12,   16.25,    7.44,   10.45,    8.81
50.85401,4.34841,1996,10,13,   17.84,    7.53,   12.20,   10.30
50.85401,4.34841,1996,10,14,   19.04,    8.62,   13.31,   10.42
50.85401,4.34841,1996,10,15,   14.97,    7.44,   11.88,    7.53
50.85401,4.34841,1996,10,16,   12.46,    5.94,    8.41,    6.52
50.85401,4.34841,1996,10,17,   13.43,    5.16,    8.50,    8.28
50.85401,4.34841,1996,10,18,   13.71,    4.28,    8.80,    9.44
50.85401,4.34841,1996,10,19,   15.12,    8.98,   11.05,    6.15
50.85401,4.34841,1996,10,20,   14.95,   10.39,   12.43,    4.56
50.85401,4.34841,1996,10,21,   15.65,    8.60,   12.94,    7.05
50.85401,4.34841,1996,10,22,   14.79,    6.03,    9.21,    8.76
50.85401,4.34841,1996,10,23,   15.17,    3.91,    8.49,   11.26
50.85401,4.34841,1996,10,24,   15.56,    4.58,    9.29,   10.98
50.85401,4.34841,1996,10,25,   16.14,    6.93,   10.57,    9.21
50.85401,4.34841,1996,10,26,   14.44,    6.61,    9.48,    7.83
50.85401,4.34841,1996,10,27,   13.03,    6.09,   10.15,    6.94
50.85401,4.34841,1996,10,28,   15.15,    9.43,   12.43,    5.72
50.85401,4.34841,1996,10,29,   12.09,    5.57,    9.83,    6.52
50.85401,4.34841,1996,10,30,   11.13,    3.96,    7.04,    7.17
50.85401,4.34841,1996,10,31,   11.69,    5.30,    8.15,    6.38
50.85401,4.34841,1996,11,01,   12.76,    8.85,   11.19,    3.91
50.85401,4.34841,1996,11,02,   15.04,   10.52,   12.62,    4.52
50.85401,4.34841,1996,11,03,   15.22,   10.81,   12.60,    4.41
50.85401,4.34841,1996,11,04,   11.74,   10.31,   11.15,    1.43
50.85401,4.34841,1996,11,05,   11.17,    5.88,    8.82,    5.29
50.85401,4.34841,1996,11,06,   14.07,    6.18,    9.63,    7.89
50.85401,4.34841,1996,11,07,   10.59,    7.14,    8.57,    3.46
50.85401,4.34841,1996,11,08,   10.16,    4.07,    6.66,    6.09
50.85401,4.34841,1996,11,09,   10.00,    5.61,    7.07,    4.38
50.85401,4.34841,1996,11,10,    7.48,    5.01,    6.26,    2.47
50.85401,4.34841,1996,11,11,    8.99,    3.35,    6.03,    5.64
50.85401,4.34841,1996,11,12,   10.70,    5.85,    7.87,    4.85
50.85401,4.34841,1996,11,13,    9.02,    1.84,    5.79,    7.18
50.85401,4.34841,1996,11,14,    7.48,   -1.62,    2.45,    9.10
50.85401,4.34841,1996,11,15,    4.73,   -2.93,   -0.45,    7.66
50.85401,4.34841,1996,11,16,    3.85,   -2.42,   -0.17,    6.27
50.85401,4.34841,1996,11,17,    3.08,   -0.75,    0.54,    3.83
50.85401,4.34841,1996,11,18,    4.76,   -0.19,    2.78,    4.95
50.85401,4.34841,1996,11,19,    4.75,    0.01,    1.86,    4.74
50.85401,4.34841,1996,11,20,    6.26,    3.33,    4.82,    2.93
50.85401,4.34841,1996,11,21,    4.12,   -1.24,    1.55,    5.36
50.85401,4.34841,1996,11,22,    5.39,   -2.13,    0.70,    7.53
50.85401,4.34841,1996,11,23,    4.17,   -0.99,    0.36,    5.15
50.85401,4.34841,1996,11,24,    3.70,   -0.25,    1.11,    3.95
50.85401,4.34841,1996,11,25,    6.46,    1.16,    3.75,    5.30
50.85401,4.34841,1996,11,26,    6.26,   -0.09,    3.52,    6.35
50.85401,4.34841,1996,11,27,    3.06,   -2.39,    0.16,    5.45
50.85401,4.34841,1996,11,28,    3.19,   -2.82,    0.03,    6.01
50.85401,4.34841,1996,11,29,    5.24,   -0.07,    2.48,    5.31
50.85401,4.34841,1996,11,30,    6.02,    0.34,    3.69,    5.68
50.85401,4.34841,1996,12,01,    7.72,   -0.67,    3.29,    8.39
50.85401,4.34841,1996,12,02,    7.12,    2.31,    5.08,    4.82
50.85401,4.34841,1996,12,03,    8.00,    2.37,    5.27,    5.63
50.85401,4.34841,1996,12,04,    7.34,    2.53,    5.20,    4.82
50.85401,4.34841,1996,12,05,    5.34,    2.18,    3.31,    3.17
50.85401,4.34841,1996,12,06,    5.66,    2.54,    3.74,    3.12
50.85401,4.34841,1996,12,07,    5.32,   -0.94,    1.85,    6.26
50.85401,4.34841,1996,12,08,    3.62,   -2.44,   -0.49,    6.06
50.85401,4.34841,1996,12,09,    0.07,   -2.89,   -1.79,    2.97
50.85401,4.34841,1996,12,10,   -0.49,   -2.46,   -1.72,    1.96
50.85401,4.34841,1996,12,11,   -0.19,   -2.25,   -1.49,    2.06
50.85401,4.34841,1996,12,12,    0.74,   -1.91,   -0.52,    2.65
50.85401,4.34841,1996,12,13,    1.16,   -2.16,    0.04,    3.33
50.85401,4.34841,1996,12,14,    1.80,   -3.39,   -1.48,    5.19
50.85401,4.34841,1996,12,15,    3.85,   -1.57,    1.29,    5.42
50.85401,4.34841,1996,12,16,    3.43,   -0.20,    0.92,    3.63
50.85401,4.34841,1996,12,17,    2.90,   -0.56,    0.53,    3.45
50.85401,4.34841,1996,12,18,    6.34,    1.04,    3.40,    5.30
50.85401,4.34841,1996,12,19,    5.76,    3.58,    4.50,    2.18
50.85401,4.34841,1996,12,20,    4.23,    0.47,    2.62,    3.76
50.85401,4.34841,1996,12,21,    1.70,   -4.32,   -1.57,    6.02
50.85401,4.34841,1996,12,22,    0.64,   -4.63,   -2.92,    5.27
50.85401,4.34841,1996,12,23,   -2.15,   -6.24,   -4.36,    4.10
50.85401,4.34841,1996,12,24,   -2.55,   -8.65,   -6.26,    6.10
50.85401,4.34841,1996,12,25,   -1.50,   -9.71,   -6.38,    8.21
50.85401,4.34841,1996,12,26,   -1.56,   -7.98,   -5.88,    6.42
50.85401,4.34841,1996,12,27,   -3.40,   -7.06,   -5.54,    3.66
50.85401,4.34841,1996,12,28,   -5.33,  -11.99,   -8.99,    6.66
50.85401,4.34841,1996,12,29,    0.73,  -12.83,   -7.06,   13.56
50.85401,4.34841,1996,12,30,    0.44,   -4.75,   -2.41,    5.19
50.85401,4.34841,1996,12,31,   -5.36,  -13.34,   -9.31,    7.98
50.85401,4.34841,1997,01,01,   -9.35,  -14.73,  -13.15,    5.38
50.85401,4.34841,1997,01,02,   -7.93,  -14.67,  -11.96,    6.73
50.85401,4.34841,1997,01,03,   -5.29,  -11.34,   -8.67,    6.05
50.85401,4.34841,1997,01,04,   -4.53,   -8.14,   -6.48,    3.61
50.85401,4.34841,1997,01,05,   -2.74,   -8.31,   -6.42,    5.56
50.85401,4.34841,1997,01,06,   -3.91,  -10.78,   -7.55,    6.87
50.85401,4.34841,1997,01,07,   -3.76,  -11.32,   -7.93,    7.56
50.85401,4.34841,1997,01,08,   -4.42,  -10.66,   -7.50,    6.24
50.85401,4.34841,1997,01,09,   -2.56,   -7.54,   -5.35,    4.98
50.85401,4.34841,1997,01,10,   -2.94,   -8.95,   -6.65,    6.00
50.85401,4.34841,1997,01,11,   -0.97,   -8.17,   -5.32,    7.20
50.85401,4.34841,1997,01,12,    0.79,   -5.96,   -1.87,    6.75
50.85401,4.34841,1997,01,13,    3.50,   -3.29,   -0.55,    6.79
50.85401,4.34841,1997,01,14,    2.94,   -6.08,   -3.14,    9.03
50.85401,4.34841,1997,01,15,    3.34,   -5.73,   -2.63,    9.07
50.85401,4.34841,1997,01,16,    3.88,   -5.11,   -1.45,    8.99
50.85401,4.34841,1997,01,17,    4.95,   -1.89,    1.03,    6.84
50.85401,4.34841,1997,01,18,    3.64,    0.84,    2.01,    2.80
50.85401,4.34841,1997,01,19,    3.87,    0.73,    1.94,    3.13
50.85401,4.34841,1997,01,20,    3.07,   -0.09,    1.03,    3.15
50.85401,4.34841,1997,01,21,    4.78,   -1.69,    0.34,    6.46
50.85401,4.34841,1997,01,22,    9.25,   -0.01,    4.93,    9.26
50.85401,4.34841,1997,01,23,    7.26,    1.85,    3.66,    5.41
50.85401,4.34841,1997,01,24,    7.95,    1.29,    3.33,    6.66
50.85401,4.34841,1997,01,25,    8.96,   -0.35,    2.49,    9.31
50.85401,4.34841,1997,01,26,    2.88,   -1.64,    0.10,    4.53
50.85401,4.34841,1997,01,27,    1.56,   -3.62,   -1.70,    5.18
50.85401,4.34841,1997,01,28,    3.90,   -2.66,   -0.14,    6.56
50.85401,4.34841,1997,01,29,    3.89,   -1.10,    0.57,    4.99
50.85401,4.34841,1997,01,30,    3.92,   -1.54,   -0.01,    5.46
50.85401,4.34841,1997,01,31,    4.67,   -1.38,    0.77,    6.06
50.85401,4.34841,1997,02,01,    4.09,   -3.00,   -0.19,    7.09
50.85401,4.34841,1997,02,02,    1.76,   -3.09,   -0.78,    4.84
50.85401,4.34841,1997,02,03,    4.30,   -1.59,    0.74,    5.89
50.85401,4.34841,1997,02,04,    3.92,   -0.58,    2.28,    4.50
50.85401,4.34841,1997,02,05,    5.87,   -1.10,    1.93,    6.97
50.85401,4.34841,1997,02,06,    7.12,   -0.24,    1.99,    7.36
50.85401,4.34841,1997,02,07,    6.66,   -1.26,    2.78,    7.92
50.85401,4.34841,1997,02,08,    8.21,    1.52,    4.00,    6.69
50.85401,4.34841,1997,02,09,   10.61,    2.33,    5.06,    8.29
50.85401,4.34841,1997,02,10,    8.23,    1.91,    4.44,    6.32
50.85401,4.34841,1997,02,11,    7.69,    0.62,    3.49,    7.07
50.85401,4.34841,1997,02,12,   10.34,    7.02,    9.11,    3.31
50.85401,4.34841,1997,02,13,    8.82,    2.19,    5.30,    6.63
50.85401,4.34841,1997,02,14,    5.35,    0.01,    2.42,    5.34
50.85401,4.34841,1997,02,15,    7.63,   -1.16,    1.89,    8.79
50.85401,4.34841,1997,02,16,    7.30,   -0.88,    2.12,    8.18
50.85401,4.34841,1997,02,17,    7.88,    1.06,    4.41,    6.82
50.85401,4.34841,1997,02,18,   10.91,    2.28,    6.95,    8.63
50.85401,4.34841,1997,02,19,    9.41,    0.54,    4.71,    8.87
50.85401,4.34841,1997,02,20,    9.95,    4.75,    7.24,    5.20
50.85401,4.34841,1997,02,21,    9.95,    5.61,    7.79,    4.35
50.85401,4.34841,1997,02,22,   11.06,    5.54,    7.96,    5.51
