-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2009 through 12/31/2020 
Location: Latitude  50.2596   Longitude 4.9519 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 213.65 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_RANGE,T2M_MAX,T2M_MIN,T2M,WS50M,PRECTOT,RH2M
50.25961,4.95191,2015,06,15,    8.38,   18.62,   10.24,   14.72,    6.39,    0.24,   77.92
50.25961,4.95191,2015,06,16,   10.24,   17.24,    7.00,   12.41,    5.98,    0.00,   69.13
50.25961,4.95191,2015,06,17,   13.47,   21.13,    7.65,   15.26,    4.07,    0.31,   73.63
50.25961,4.95191,2015,06,18,   10.46,   18.55,    8.09,   14.23,    6.52,    5.06,   79.87
50.25961,4.95191,2015,06,19,    8.96,   16.88,    7.93,   12.48,    5.48,    0.88,   77.82
50.25961,4.95191,2015,06,20,    7.54,   16.99,    9.44,   13.49,    3.60,    5.49,   79.72
50.25961,4.95191,2015,06,21,    7.84,   18.58,   10.74,   14.89,    7.06,    1.46,   81.94
50.25961,4.95191,2015,06,22,    4.49,   12.81,    8.32,   11.10,    7.48,   19.05,   92.30
50.25961,4.95191,2015,06,23,    7.62,   15.93,    8.32,   12.10,    6.69,    3.05,   82.88
50.25961,4.95191,2015,06,24,   11.85,   19.89,    8.04,   14.84,    2.19,    0.03,   73.30
50.25961,4.95191,2015,06,25,   10.50,   21.96,   11.46,   17.59,    3.71,    0.00,   68.28
50.25961,4.95191,2015,06,26,   10.45,   23.35,   12.90,   18.92,    5.32,    1.26,   75.16
50.25961,4.95191,2015,06,27,    8.50,   20.84,   12.34,   16.99,    5.64,    2.33,   77.06
50.25961,4.95191,2015,06,28,   12.99,   22.72,    9.72,   17.86,    2.68,    0.00,   66.12
50.25961,4.95191,2015,06,29,   10.58,   22.92,   12.34,   17.81,    3.97,    0.01,   74.00
50.25961,4.95191,2015,06,30,   15.61,   27.03,   11.42,   20.06,    4.90,    0.00,   64.20
50.25961,4.95191,2015,07,01,   16.08,   30.94,   14.86,   23.79,    7.58,    0.01,   66.56
50.25961,4.95191,2015,07,02,   12.79,   30.94,   18.15,   25.02,    4.84,    0.32,   72.74
50.25961,4.95191,2015,07,03,   14.38,   30.31,   15.93,   23.75,    4.91,    0.16,   71.25
50.25961,4.95191,2015,07,04,   10.90,   29.34,   18.43,   24.42,    5.96,    0.66,   68.55
50.25961,4.95191,2015,07,05,   13.45,   26.79,   13.34,   20.06,    5.34,    1.65,   79.40
50.25961,4.95191,2015,07,06,   13.34,   23.81,   10.46,   18.34,    4.21,    0.02,   68.43
50.25961,4.95191,2015,07,07,   13.64,   26.06,   12.42,   19.36,    7.61,    0.98,   69.93
50.25961,4.95191,2015,07,08,    8.10,   19.07,   10.97,   15.02,   10.37,    3.80,   80.05
50.25961,4.95191,2015,07,09,    9.56,   18.60,    9.04,   14.35,    5.76,    0.94,   72.79
50.25961,4.95191,2015,07,10,   16.00,   23.40,    7.40,   16.32,    4.44,    0.00,   56.53
50.25961,4.95191,2015,07,11,   15.14,   25.74,   10.60,   18.56,    6.24,    0.00,   63.41
50.25961,4.95191,2015,07,12,    6.55,   17.39,   10.85,   14.92,    5.51,    1.95,   83.77
50.25961,4.95191,2015,07,13,    7.03,   20.88,   13.84,   17.11,    7.72,    2.84,   86.89
50.25961,4.95191,2015,07,14,    7.64,   21.22,   13.58,   17.53,    7.14,    1.70,   85.10
50.25961,4.95191,2015,07,15,   10.77,   23.29,   12.52,   18.43,    4.36,    1.83,   86.13
50.25961,4.95191,2015,07,16,   14.24,   29.18,   14.94,   22.73,    3.77,    0.36,   68.76
50.25961,4.95191,2015,07,17,    9.65,   27.04,   17.40,   22.78,    7.46,    0.24,   67.74
50.25961,4.95191,2015,07,18,    9.13,   23.58,   14.44,   18.85,    4.65,    0.52,   68.56
50.25961,4.95191,2015,07,19,    7.27,   22.06,   14.78,   18.06,    5.41,   10.61,   84.27
50.25961,4.95191,2015,07,20,   10.44,   24.95,   14.51,   19.96,    5.97,    3.52,   87.89
50.25961,4.95191,2015,07,21,    7.75,   25.84,   18.09,   21.69,    5.75,    0.76,   81.70
50.25961,4.95191,2015,07,22,    9.66,   23.76,   14.10,   19.01,    4.54,    0.20,   73.25
50.25961,4.95191,2015,07,23,   10.06,   21.72,   11.67,   17.13,    4.03,    0.03,   69.71
50.25961,4.95191,2015,07,24,   11.73,   25.58,   13.85,   19.42,    4.12,    4.83,   68.86
50.25961,4.95191,2015,07,25,    7.84,   17.16,    9.32,   14.41,   11.03,    6.03,   81.57
50.25961,4.95191,2015,07,26,   12.35,   20.56,    8.20,   14.26,    6.86,    3.99,   74.86
50.25961,4.95191,2015,07,27,    8.18,   20.22,   12.04,   15.97,   11.32,    5.96,   81.65
50.25961,4.95191,2015,07,28,    7.10,   16.85,    9.75,   13.46,   10.25,    0.57,   75.44
50.25961,4.95191,2015,07,29,    8.99,   17.77,    8.77,   13.26,    7.90,    0.44,   72.38
50.25961,4.95191,2015,07,30,    7.89,   15.78,    7.89,   11.92,    4.86,    1.88,   81.86
50.25961,4.95191,2015,07,31,   13.97,   20.47,    6.51,   14.13,    4.45,    0.01,   68.74
50.25961,4.95191,2015,08,01,   14.20,   23.22,    9.02,   16.50,    4.21,    0.00,   61.15
50.25961,4.95191,2015,08,02,   15.06,   26.02,   10.97,   19.06,    2.56,    0.00,   53.19
50.25961,4.95191,2015,08,03,   13.65,   29.26,   15.61,   22.95,    6.13,    0.00,   54.97
50.25961,4.95191,2015,08,04,    7.48,   21.32,   13.84,   17.92,    5.46,    6.74,   74.57
50.25961,4.95191,2015,08,05,   15.40,   26.24,   10.84,   19.62,    5.23,    0.00,   58.57
50.25961,4.95191,2015,08,06,    9.46,   26.38,   16.92,   21.59,    6.05,    0.72,   65.93
50.25961,4.95191,2015,08,07,   13.32,   28.63,   15.31,   21.53,    4.76,    3.18,   73.60
50.25961,4.95191,2015,08,08,    9.21,   24.53,   15.32,   19.32,    5.14,    2.54,   75.66
50.25961,4.95191,2015,08,09,    9.15,   22.95,   13.80,   17.91,    4.24,    5.22,   79.29
50.25961,4.95191,2015,08,10,    7.81,   21.78,   13.97,   18.07,    2.45,    1.62,   77.55
50.25961,4.95191,2015,08,11,   12.04,   25.57,   13.52,   20.03,    4.70,    0.03,   76.68
50.25961,4.95191,2015,08,12,   11.43,   27.63,   16.19,   22.07,    5.62,    0.09,   73.91
50.25961,4.95191,2015,08,13,   12.31,   29.71,   17.40,   23.19,    5.46,    7.55,   76.72
50.25961,4.95191,2015,08,14,    7.30,   23.75,   16.45,   19.98,    5.91,    1.93,   78.86
50.25961,4.95191,2015,08,15,    6.26,   19.19,   12.94,   16.29,    5.46,   15.38,   90.02
50.25961,4.95191,2015,08,16,    8.93,   19.72,   10.79,   15.15,    5.56,    0.54,   78.18
50.25961,4.95191,2015,08,17,    7.52,   16.88,    9.36,   13.31,    4.48,    5.19,   86.32
50.25961,4.95191,2015,08,18,    7.00,   17.47,   10.47,   13.48,    4.57,    1.47,   81.41
50.25961,4.95191,2015,08,19,   12.88,   21.20,    8.32,   15.54,    3.44,    0.11,   67.39
50.25961,4.95191,2015,08,20,   11.40,   22.49,   11.09,   17.20,    4.42,    0.30,   68.25
50.25961,4.95191,2015,08,21,   13.08,   25.56,   12.49,   19.66,    2.82,    0.01,   65.64
50.25961,4.95191,2015,08,22,   13.50,   26.50,   12.99,   19.78,    6.64,    0.00,   54.54
50.25961,4.95191,2015,08,23,   12.51,   24.99,   12.48,   17.54,    8.04,   17.91,   73.19
50.25961,4.95191,2015,08,24,    8.68,   21.39,   12.71,   16.32,   10.87,    5.07,   81.54
50.25961,4.95191,2015,08,25,    7.21,   19.24,   12.03,   15.34,   10.41,    3.39,   75.58
50.25961,4.95191,2015,08,26,   12.75,   25.69,   12.94,   19.26,    9.48,    0.66,   71.70
50.25961,4.95191,2015,08,27,    5.35,   17.48,   12.13,   14.54,    5.82,   20.00,   91.13
50.25961,4.95191,2015,08,28,    9.80,   20.20,   10.40,   15.47,    2.63,    0.33,   78.86
50.25961,4.95191,2015,08,29,   14.33,   25.11,   10.78,   18.88,    3.37,    0.01,   76.96
50.25961,4.95191,2015,08,30,   10.14,   27.74,   17.60,   23.02,    4.61,    3.11,   80.94
50.25961,4.95191,2015,08,31,   11.25,   28.04,   16.79,   21.47,    6.00,    3.51,   80.04
50.25961,4.95191,2015,09,01,    7.74,   18.39,   10.65,   15.10,    5.98,   12.62,   87.24
50.25961,4.95191,2015,09,02,    9.24,   17.80,    8.56,   13.38,    3.15,    1.28,   80.78
50.25961,4.95191,2015,09,03,    8.84,   16.82,    7.98,   12.17,    3.98,    1.52,   81.65
50.25961,4.95191,2015,09,04,    8.69,   15.57,    6.88,   11.10,    5.99,    1.17,   83.48
50.25961,4.95191,2015,09,05,    8.31,   15.81,    7.50,   11.24,    6.33,    2.45,   85.57
50.25961,4.95191,2015,09,06,    7.58,   14.62,    7.04,   10.31,    6.22,    0.56,   80.75
50.25961,4.95191,2015,09,07,    9.93,   17.42,    7.49,   12.17,    5.59,    0.84,   86.98
50.25961,4.95191,2015,09,08,   10.19,   18.01,    7.81,   12.79,    5.08,    0.13,   82.56
50.25961,4.95191,2015,09,09,   12.50,   19.98,    7.49,   13.41,    6.80,    0.03,   75.41
50.25961,4.95191,2015,09,10,   12.36,   19.28,    6.92,   12.81,    7.42,    0.00,   65.21
50.25961,4.95191,2015,09,11,   13.58,   19.96,    6.38,   13.34,    5.64,    0.00,   66.57
50.25961,4.95191,2015,09,12,    8.33,   20.41,   12.08,   15.26,    6.03,    6.91,   85.95
50.25961,4.95191,2015,09,13,    9.28,   20.57,   11.29,   15.58,    6.05,    6.03,   90.39
50.25961,4.95191,2015,09,14,    7.52,   17.41,    9.89,   13.76,    9.57,    4.96,   82.98
50.25961,4.95191,2015,09,15,    7.75,   16.70,    8.96,   12.58,   10.52,    4.67,   75.27
50.25961,4.95191,2015,09,16,    8.87,   20.49,   11.62,   15.72,   11.52,   22.00,   91.35
50.25961,4.95191,2015,09,17,    6.04,   16.15,   10.11,   12.98,    9.50,    4.90,   91.42
50.25961,4.95191,2015,09,18,    7.28,   16.65,    9.37,   12.79,    7.93,    4.71,   86.88
50.25961,4.95191,2015,09,19,    8.98,   16.69,    7.72,   12.14,    5.38,    2.06,   89.59
50.25961,4.95191,2015,09,20,    9.82,   16.62,    6.80,   11.40,    2.73,    0.11,   80.80
50.25961,4.95191,2015,09,21,   11.43,   16.96,    5.53,   11.56,    5.44,    0.60,   80.38
50.25961,4.95191,2015,09,22,    5.31,   14.58,    9.27,   11.41,    7.34,   10.72,   89.49
50.25961,4.95191,2015,09,23,    7.53,   14.99,    7.46,   10.69,    7.55,    5.19,   90.62
50.25961,4.95191,2015,09,24,    9.01,   16.71,    7.70,   12.09,    7.88,    0.83,   85.88
50.25961,4.95191,2015,09,25,    9.28,   16.55,    7.26,   11.38,    4.96,    0.14,   84.50
50.25961,4.95191,2015,09,26,    9.88,   15.94,    6.06,   10.42,    6.12,    0.05,   81.83
50.25961,4.95191,2015,09,27,   11.68,   17.02,    5.33,   10.45,    7.94,    0.00,   75.95
50.25961,4.95191,2015,09,28,   12.12,   16.43,    4.31,    9.86,    7.54,    0.00,   75.77
50.25961,4.95191,2015,09,29,   12.08,   16.99,    4.91,   10.29,    8.84,    0.00,   71.93
50.25961,4.95191,2015,09,30,   11.48,   16.34,    4.87,    9.80,    8.83,    0.00,   71.10
50.25961,4.95191,2015,10,01,   11.97,   15.04,    3.07,    8.44,    8.19,    0.00,   69.04
50.25961,4.95191,2015,10,02,   14.49,   17.83,    3.34,    9.92,    5.08,    0.00,   71.85
50.25961,4.95191,2015,10,03,   10.83,   18.08,    7.25,   12.33,    3.87,    0.00,   75.99
50.25961,4.95191,2015,10,04,   10.57,   17.51,    6.94,   12.01,    4.78,    0.09,   82.88
50.25961,4.95191,2015,10,05,    8.32,   16.72,    8.41,   12.59,    6.96,    6.38,   92.50
50.25961,4.95191,2015,10,06,    5.02,   17.18,   12.16,   14.55,    7.58,    6.94,   95.67
50.25961,4.95191,2015,10,07,    4.93,   13.56,    8.64,   11.91,    8.47,    2.20,   93.83
50.25961,4.95191,2015,10,08,    4.33,   12.81,    8.49,   10.31,    3.14,    1.26,   91.41
50.25961,4.95191,2015,10,09,    8.37,   15.15,    6.78,   10.28,    3.88,    0.09,   87.58
50.25961,4.95191,2015,10,10,   10.68,   16.16,    5.48,   10.27,    6.55,    0.08,   88.85
50.25961,4.95191,2015,10,11,   11.71,   14.87,    3.16,    7.94,    5.97,    0.00,   81.07
50.25961,4.95191,2015,10,12,    9.44,   11.37,    1.92,    5.95,    2.83,    0.00,   74.29
50.25961,4.95191,2015,10,13,    6.66,    7.12,    0.46,    3.07,    5.01,    0.50,   88.61
50.25961,4.95191,2015,10,14,    6.08,    5.76,   -0.32,    2.35,    4.38,    2.58,   93.84
50.25961,4.95191,2015,10,15,    3.65,    3.93,    0.28,    2.13,    4.42,    2.53,   94.09
50.25961,4.95191,2015,10,16,    5.13,    6.54,    1.41,    3.84,    3.77,    5.78,   93.21
50.25961,4.95191,2015,10,17,    3.48,    7.53,    4.05,    5.24,    3.39,    1.83,   95.91
50.25961,4.95191,2015,10,18,    6.87,   10.37,    3.51,    6.08,    2.40,    0.10,   86.32
50.25961,4.95191,2015,10,19,    7.41,   12.08,    4.67,    7.64,    3.58,    0.59,   95.67
50.25961,4.95191,2015,10,20,    6.83,   12.13,    5.30,    7.76,    3.70,    0.67,   93.09
50.25961,4.95191,2015,10,21,    5.50,   11.21,    5.71,    7.85,    4.92,    0.71,   91.98
50.25961,4.95191,2015,10,22,    5.14,   12.79,    7.64,    9.67,    6.20,    2.07,   96.31
50.25961,4.95191,2015,10,23,    6.48,   13.50,    7.02,    9.67,    3.52,    0.02,   83.67
50.25961,4.95191,2015,10,24,    5.81,   13.07,    7.26,    9.57,    5.77,    0.35,   89.01
50.25961,4.95191,2015,10,25,    5.83,   12.50,    6.66,    9.32,    4.72,    0.75,   94.19
50.25961,4.95191,2015,10,26,    7.81,   14.31,    6.51,    9.17,    7.15,    0.11,   93.39
50.25961,4.95191,2015,10,27,    8.34,   15.95,    7.60,   10.69,    7.58,    0.11,   89.75
50.25961,4.95191,2015,10,28,    4.92,   12.19,    7.27,    9.08,    7.12,    3.28,   94.14
50.25961,4.95191,2015,10,29,    6.89,   13.10,    6.20,    8.32,    6.02,    0.07,   94.89
50.25961,4.95191,2015,10,30,    6.67,   12.53,    5.86,    8.03,    7.15,    0.07,   93.86
50.25961,4.95191,2015,10,31,    8.86,   14.79,    5.93,    8.88,    6.82,    0.09,   91.61
50.25961,4.95191,2015,11,01,    8.86,   15.10,    6.24,    9.19,    3.19,    0.08,   94.15
50.25961,4.95191,2015,11,02,    6.15,   11.09,    4.95,    6.98,    5.74,    0.07,   94.57
50.25961,4.95191,2015,11,03,    9.26,   14.65,    5.39,    9.02,    7.18,    0.04,   82.63
50.25961,4.95191,2015,11,04,    7.01,   14.94,    7.93,   10.49,    8.44,    0.69,   92.87
50.25961,4.95191,2015,11,05,    9.12,   16.65,    7.53,   11.81,    7.67,    2.73,   92.23
50.25961,4.95191,2015,11,06,    5.00,   16.35,   11.35,   13.82,    8.62,    3.05,   93.96
50.25961,4.95191,2015,11,07,    5.65,   17.54,   11.89,   14.85,    8.44,    0.77,   95.45
50.25961,4.95191,2015,11,08,    9.99,   17.53,    7.54,   12.87,    7.34,    0.19,   96.42
50.25961,4.95191,2015,11,09,    4.01,   13.99,    9.98,   12.09,   10.02,    0.40,   88.54
50.25961,4.95191,2015,11,10,    5.79,   13.04,    7.25,   10.01,    8.47,    0.40,   93.18
50.25961,4.95191,2015,11,11,    5.21,   11.80,    6.59,    8.74,    6.69,    0.31,   91.93
50.25961,4.95191,2015,11,12,    6.19,   14.53,    8.34,   10.83,    6.17,    0.41,   92.60
50.25961,4.95191,2015,11,13,    6.60,   12.21,    5.61,    9.47,    9.39,    2.16,   92.06
50.25961,4.95191,2015,11,14,    3.06,    8.81,    5.76,    6.96,   10.07,    3.15,   92.16
50.25961,4.95191,2015,11,15,    5.42,   14.14,    8.72,   10.80,   12.20,    1.28,   93.18
50.25961,4.95191,2015,11,16,    2.68,   11.33,    8.65,   10.02,   10.23,    3.42,   94.14
50.25961,4.95191,2015,11,17,    3.65,   14.70,   11.06,   12.78,   13.93,   10.50,   93.61
50.25961,4.95191,2015,11,18,    3.40,   12.29,    8.89,   10.93,   13.20,    1.75,   85.72
50.25961,4.95191,2015,11,19,    2.07,   12.20,   10.13,   11.31,   11.39,   18.86,   93.29
50.25961,4.95191,2015,11,20,    6.43,    9.25,    2.82,    5.91,    6.20,    9.53,   96.06
50.25961,4.95191,2015,11,21,    2.63,    3.51,    0.88,    2.47,    7.43,    4.59,   94.56
50.25961,4.95191,2015,11,22,    3.79,    3.43,   -0.37,    1.92,    5.78,    2.48,   96.54
50.25961,4.95191,2015,11,23,    6.99,    4.74,   -2.25,   -0.07,    4.12,    0.05,   88.42
50.25961,4.95191,2015,11,24,    4.61,    3.10,   -1.51,    0.32,    9.99,    7.20,   91.01
50.25961,4.95191,2015,11,25,    2.94,    5.80,    2.86,    4.02,    7.26,    3.97,   97.29
50.25961,4.95191,2015,11,26,    6.08,    6.06,   -0.02,    2.84,    3.53,    0.31,   96.31
50.25961,4.95191,2015,11,27,    3.45,    2.77,   -0.68,    0.74,    7.72,    0.89,   95.87
50.25961,4.95191,2015,11,28,    3.71,    5.27,    1.56,    3.35,    9.79,    3.64,   92.36
50.25961,4.95191,2015,11,29,    5.48,    9.86,    4.37,    8.11,   15.16,   11.88,   93.13
50.25961,4.95191,2015,11,30,    2.63,   10.07,    7.45,    8.94,   13.62,   14.05,   94.07
50.25961,4.95191,2015,12,01,    3.89,   11.37,    7.48,    9.85,    9.36,    7.64,   95.98
50.25961,4.95191,2015,12,02,    4.59,   10.32,    5.73,    7.14,    6.97,    0.11,   89.28
50.25961,4.95191,2015,12,03,    5.26,    8.57,    3.31,    5.35,    7.93,    0.02,   90.20
50.25961,4.95191,2015,12,04,    5.85,    8.30,    2.46,    5.37,    8.79,    3.68,   91.39
50.25961,4.95191,2015,12,05,    3.20,    4.50,    1.31,    2.76,   10.11,    0.03,   94.07
50.25961,4.95191,2015,12,06,    5.10,    7.67,    2.57,    5.47,   10.04,    0.31,   96.74
50.25961,4.95191,2015,12,07,    5.10,   10.80,    5.69,    7.46,    7.17,    0.12,   96.26
50.25961,4.95191,2015,12,08,    2.34,    7.55,    5.21,    6.59,    8.07,    4.60,   96.61
50.25961,4.95191,2015,12,09,    4.69,    8.09,    3.40,    4.96,    6.12,    0.25,   96.77
50.25961,4.95191,2015,12,10,    3.58,    3.54,   -0.04,    1.63,    8.21,    0.21,   93.65
50.25961,4.95191,2015,12,11,    7.23,    6.96,   -0.27,    3.54,    9.90,   10.31,   97.86
50.25961,4.95191,2015,12,12,    3.16,    7.78,    4.62,    6.40,    7.61,    1.60,   97.53
50.25961,4.95191,2015,12,13,    1.76,    6.46,    4.70,    5.71,    6.13,    1.45,   97.77
50.25961,4.95191,2015,12,14,    3.31,    5.51,    2.20,    3.66,    6.43,    0.08,   95.88
50.25961,4.95191,2015,12,15,    3.12,    7.39,    4.27,    6.03,    7.04,    6.61,   96.15
50.25961,4.95191,2015,12,16,    4.21,   11.67,    7.46,    9.96,    8.66,    2.98,   96.71
50.25961,4.95191,2015,12,17,    4.38,   13.14,    8.77,   10.54,    8.78,    0.16,   94.56
50.25961,4.95191,2015,12,18,    2.99,   10.86,    7.87,    8.97,    7.14,    0.40,   95.86
50.25961,4.95191,2015,12,19,    4.37,   11.81,    7.44,    9.07,    8.37,    0.36,   95.13
50.25961,4.95191,2015,12,20,    4.07,   10.73,    6.67,    8.58,    9.12,    2.66,   93.64
50.25961,4.95191,2015,12,21,    2.22,    9.12,    6.89,    8.32,   12.21,    4.46,   93.38
50.25961,4.95191,2015,12,22,    1.81,   10.16,    8.35,    9.13,   12.71,    2.27,   88.71
50.25961,4.95191,2015,12,23,    3.96,   10.63,    6.67,    8.29,    9.58,    1.16,   93.23
50.25961,4.95191,2015,12,24,    3.46,    9.96,    6.50,    8.24,   10.30,    1.47,   92.50
50.25961,4.95191,2015,12,25,    3.59,    9.43,    5.84,    7.67,    9.12,    2.77,   96.03
50.25961,4.95191,2015,12,26,    3.10,    9.14,    6.04,    7.52,    9.46,    0.05,   95.14
50.25961,4.95191,2015,12,27,    2.84,    7.77,    4.93,    6.12,    8.39,    0.06,   95.78
50.25961,4.95191,2015,12,28,    4.80,    8.19,    3.39,    5.35,    8.75,    0.01,   93.11
50.25961,4.95191,2015,12,29,    4.74,    8.79,    4.05,    5.78,    7.64,    0.21,   97.44
50.25961,4.95191,2015,12,30,    2.65,    6.05,    3.40,    4.99,    9.73,    0.09,   94.25
50.25961,4.95191,2015,12,31,    4.35,    8.20,    3.85,    5.58,    8.76,    2.21,   94.27
50.25961,4.95191,2016,01,01,    2.52,    6.39,    3.87,    4.66,    6.13,    0.39,   95.85
50.25961,4.95191,2016,01,02,    4.25,    7.97,    3.72,    5.74,    9.26,    4.78,   95.18
50.25961,4.95191,2016,01,03,    3.63,    5.53,    1.89,    3.84,    9.78,   10.59,   94.99
50.25961,4.95191,2016,01,04,    2.68,    5.26,    2.58,    4.58,    8.69,    5.40,   96.21
50.25961,4.95191,2016,01,05,    1.24,    5.47,    4.23,    4.79,    7.94,    1.70,   95.95
50.25961,4.95191,2016,01,06,    2.20,    6.26,    4.06,    4.95,    6.06,    1.37,   96.65
50.25961,4.95191,2016,01,07,    5.12,    7.43,    2.31,    4.46,   11.07,    7.77,   93.38
50.25961,4.95191,2016,01,08,    3.27,    4.10,    0.83,    2.03,    7.17,    0.09,   96.53
50.25961,4.95191,2016,01,09,    4.75,    5.71,    0.96,    3.58,    8.52,    1.07,   96.60
50.25961,4.95191,2016,01,10,    2.79,    5.97,    3.17,    4.52,   10.01,    6.10,   95.80
50.25961,4.95191,2016,01,11,    3.48,    5.89,    2.40,    4.25,    9.21,    8.06,   95.73
50.25961,4.95191,2016,01,12,    2.38,    5.74,    3.36,    4.18,   10.52,    3.37,   93.79
50.25961,4.95191,2016,01,13,    4.02,    4.44,    0.42,    2.78,    9.77,    3.48,   94.13
50.25961,4.95191,2016,01,14,    2.44,    2.48,    0.04,    1.19,   10.21,    9.06,   94.12
50.25961,4.95191,2016,01,15,    0.90,    1.05,    0.15,    0.70,   11.08,   14.60,   95.91
50.25961,4.95191,2016,01,16,    3.63,    2.84,   -0.79,    0.66,    7.74,    1.53,   93.60
50.25961,4.95191,2016,01,17,    9.32,    0.60,   -8.71,   -3.39,    5.28,    0.31,   91.54
50.25961,4.95191,2016,01,18,    7.45,   -1.57,   -9.02,   -6.27,    6.52,    0.01,   88.93
50.25961,4.95191,2016,01,19,    7.29,   -0.87,   -8.17,   -4.99,    2.40,    0.04,   87.52
50.25961,4.95191,2016,01,20,    6.54,   -0.83,   -7.37,   -4.41,    3.54,    0.15,   89.59
50.25961,4.95191,2016,01,21,    6.32,    1.69,   -4.63,   -2.86,    4.42,    0.13,   94.43
50.25961,4.95191,2016,01,22,    6.29,    1.50,   -4.79,   -1.47,    8.94,    4.48,   92.82
50.25961,4.95191,2016,01,23,    1.64,    2.39,    0.75,    1.69,    7.12,    0.68,   99.71
50.25961,4.95191,2016,01,24,    3.37,    4.14,    0.78,    2.29,    8.06,    1.31,   97.51
50.25961,4.95191,2016,01,25,    5.97,    7.92,    1.95,    4.30,    8.89,    0.03,   90.49
50.25961,4.95191,2016,01,26,    4.24,    7.80,    3.55,    5.76,    9.78,    0.45,   97.21
50.25961,4.95191,2016,01,27,    2.04,    9.51,    7.47,    8.31,   13.56,    4.85,   92.18
50.25961,4.95191,2016,01,28,    9.22,    8.42,   -0.81,    4.01,    5.67,    3.51,   93.06
50.25961,4.95191,2016,01,29,    7.63,    7.06,   -0.56,    3.77,   11.80,    0.49,   93.57
50.25961,4.95191,2016,01,30,    3.38,    5.97,    2.60,    4.51,   12.27,   16.76,   96.01
50.25961,4.95191,2016,01,31,    6.94,    9.98,    3.03,    5.68,    9.59,    3.41,   98.09
50.25961,4.95191,2016,02,01,    0.93,    9.71,    8.78,    9.19,   13.55,    2.09,   93.42
50.25961,4.95191,2016,02,02,    5.05,    9.11,    4.06,    7.57,   10.91,   10.00,   95.50
50.25961,4.95191,2016,02,03,    2.85,    5.07,    2.22,    3.52,    8.52,    1.79,   90.32
50.25961,4.95191,2016,02,04,    6.94,    8.13,    1.20,    3.87,    8.55,    6.72,   98.42
50.25961,4.95191,2016,02,05,    4.08,    8.78,    4.70,    7.02,    7.53,    0.49,   96.85
50.25961,4.95191,2016,02,06,    3.91,    8.56,    4.66,    6.55,   11.84,    0.15,   91.18
50.25961,4.95191,2016,02,07,    3.96,    7.80,    3.83,    6.29,   12.05,    3.52,   86.43
50.25961,4.95191,2016,02,08,    4.03,    8.74,    4.70,    6.65,   17.50,   10.72,   86.95
50.25961,4.95191,2016,02,09,    6.08,    7.26,    1.19,    3.98,   10.27,   16.12,   95.89
50.25961,4.95191,2016,02,10,    3.71,    4.91,    1.20,    2.81,    9.20,    6.16,   95.86
50.25961,4.95191,2016,02,11,    3.90,    4.53,    0.63,    2.64,    5.58,    2.16,   95.14
50.25961,4.95191,2016,02,12,    7.56,    4.57,   -3.00,    0.25,    6.94,    0.34,   91.18
50.25961,4.95191,2016,02,13,    5.88,    2.84,   -3.04,    0.49,    6.18,    6.58,   98.64
50.25961,4.95191,2016,02,14,    3.10,    2.79,   -0.32,    0.68,    5.94,    3.10,   95.14
50.25961,4.95191,2016,02,15,    6.80,    3.01,   -3.79,   -0.30,    9.16,    1.96,   91.45
50.25961,4.95191,2016,02,16,    7.94,    3.04,   -4.90,   -2.20,    4.93,    0.01,   86.88
50.25961,4.95191,2016,02,17,    8.62,    3.56,   -5.06,   -1.19,    4.39,    0.09,   89.62
50.25961,4.95191,2016,02,18,    4.53,    2.36,   -2.17,   -0.56,    5.61,    0.43,   92.06
50.25961,4.95191,2016,02,19,    6.12,    4.92,   -1.20,    1.02,    6.68,    1.49,   91.35
50.25961,4.95191,2016,02,20,    8.33,    9.30,    0.97,    5.48,   12.63,   17.40,   98.06
50.25961,4.95191,2016,02,21,    1.80,   10.41,    8.61,    9.35,   13.63,    3.01,   95.22
50.25961,4.95191,2016,02,22,    6.51,    8.58,    2.07,    6.97,    9.43,   12.89,   95.38
50.25961,4.95191,2016,02,23,    5.68,    6.01,    0.33,    2.59,    4.38,    3.36,   93.12
50.25961,4.95191,2016,02,24,    6.55,    5.13,   -1.41,    1.48,    1.74,    0.10,   80.71
50.25961,4.95191,2016,02,25,    6.92,    4.04,   -2.88,    0.08,    3.43,    0.22,   83.22
50.25961,4.95191,2016,02,26,    7.39,    4.44,   -2.95,    0.45,    3.28,    0.04,   82.17
