-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1983 through 12/31/2008 
Location: Latitude  50.2596   Longitude 4.9519 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 213.65 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,T2M_RANGE
50.25961,4.95191,1994,02,22,    2.28,   -4.19,   -0.27,    6.47
50.25961,4.95191,1994,02,23,    6.74,    0.43,    2.29,    6.31
50.25961,4.95191,1994,02,24,    6.28,    0.22,    2.52,    6.05
50.25961,4.95191,1994,02,25,    8.87,    0.20,    3.99,    8.67
50.25961,4.95191,1994,02,26,    9.64,    2.98,    6.48,    6.66
50.25961,4.95191,1994,02,27,    9.26,    4.43,    6.59,    4.83
50.25961,4.95191,1994,02,28,   10.50,    4.90,    6.98,    5.60
50.25961,4.95191,1994,03,01,    7.82,    1.61,    5.21,    6.21
50.25961,4.95191,1994,03,02,    6.80,   -0.26,    2.51,    7.06
50.25961,4.95191,1994,03,03,    7.75,    0.57,    3.62,    7.19
50.25961,4.95191,1994,03,04,    8.06,    0.86,    3.37,    7.21
50.25961,4.95191,1994,03,05,   11.18,   -0.61,    5.13,   11.78
50.25961,4.95191,1994,03,06,    8.62,    1.88,    4.92,    6.73
50.25961,4.95191,1994,03,07,    8.30,    4.09,    6.27,    4.21
50.25961,4.95191,1994,03,08,   12.33,    7.67,   10.04,    4.66
50.25961,4.95191,1994,03,09,   13.33,    6.37,    9.66,    6.95
50.25961,4.95191,1994,03,10,    9.80,   -0.34,    5.88,   10.14
50.25961,4.95191,1994,03,11,   11.17,   -2.45,    4.87,   13.62
50.25961,4.95191,1994,03,12,    8.56,    2.60,    4.85,    5.96
50.25961,4.95191,1994,03,13,   10.47,    3.47,    6.74,    7.00
50.25961,4.95191,1994,03,14,   10.12,    2.01,    6.59,    8.11
50.25961,4.95191,1994,03,15,    9.60,    4.48,    7.67,    5.13
50.25961,4.95191,1994,03,16,    7.16,    2.78,    4.53,    4.38
50.25961,4.95191,1994,03,17,    5.99,    0.55,    3.04,    5.43
50.25961,4.95191,1994,03,18,    7.40,    1.29,    4.66,    6.11
50.25961,4.95191,1994,03,19,    7.56,   -1.54,    4.82,    9.10
50.25961,4.95191,1994,03,20,    8.26,   -1.81,    2.80,   10.07
50.25961,4.95191,1994,03,21,    8.53,   -0.39,    3.81,    8.92
50.25961,4.95191,1994,03,22,    7.37,   -0.71,    4.43,    8.07
50.25961,4.95191,1994,03,23,   11.20,    6.78,    9.13,    4.42
50.25961,4.95191,1994,03,24,   11.52,    7.15,    9.76,    4.37
50.25961,4.95191,1994,03,25,   11.28,    6.00,    9.13,    5.28
50.25961,4.95191,1994,03,26,    7.44,   -1.06,    4.02,    8.50
50.25961,4.95191,1994,03,27,    9.32,   -1.17,    3.91,   10.49
50.25961,4.95191,1994,03,28,   12.30,    1.84,    7.43,   10.45
50.25961,4.95191,1994,03,29,   13.77,    5.52,   10.05,    8.26
50.25961,4.95191,1994,03,30,   17.35,    4.49,   11.00,   12.86
50.25961,4.95191,1994,03,31,   12.08,    8.21,    9.95,    3.88
50.25961,4.95191,1994,04,01,   11.27,    3.57,    7.58,    7.71
50.25961,4.95191,1994,04,02,    5.15,    0.92,    3.16,    4.24
50.25961,4.95191,1994,04,03,    7.63,    0.30,    3.80,    7.33
50.25961,4.95191,1994,04,04,   10.59,    1.18,    4.16,    9.41
50.25961,4.95191,1994,04,05,    4.93,    0.91,    2.57,    4.02
50.25961,4.95191,1994,04,06,    7.40,    0.50,    4.15,    6.90
50.25961,4.95191,1994,04,07,    7.56,   -2.20,    3.17,    9.77
50.25961,4.95191,1994,04,08,    8.68,    3.06,    5.21,    5.62
50.25961,4.95191,1994,04,09,    4.57,    0.59,    2.30,    3.98
50.25961,4.95191,1994,04,10,    7.07,   -0.58,    2.94,    7.65
50.25961,4.95191,1994,04,11,    8.91,    1.34,    5.76,    7.57
50.25961,4.95191,1994,04,12,   11.35,    3.67,    6.90,    7.67
50.25961,4.95191,1994,04,13,   11.25,    2.97,    6.54,    8.28
50.25961,4.95191,1994,04,14,    6.21,   -0.20,    3.05,    6.41
50.25961,4.95191,1994,04,15,    8.86,    1.07,    4.61,    7.79
50.25961,4.95191,1994,04,16,   12.79,    0.88,    7.17,   11.91
50.25961,4.95191,1994,04,17,   10.62,    1.39,    5.90,    9.22
50.25961,4.95191,1994,04,18,   10.02,    0.44,    4.59,    9.58
50.25961,4.95191,1994,04,19,   11.95,   -0.25,    5.39,   12.20
50.25961,4.95191,1994,04,20,   13.12,    0.57,    7.65,   12.55
50.25961,4.95191,1994,04,21,   13.59,    2.83,    8.92,   10.76
50.25961,4.95191,1994,04,22,   16.36,    3.58,   10.42,   12.78
50.25961,4.95191,1994,04,23,   17.22,    6.59,   11.68,   10.62
50.25961,4.95191,1994,04,24,   15.03,    8.10,   11.52,    6.93
50.25961,4.95191,1994,04,25,   12.57,    5.57,    9.01,    7.00
50.25961,4.95191,1994,04,26,   14.50,    5.48,    9.89,    9.03
50.25961,4.95191,1994,04,27,   17.08,   10.05,   12.86,    7.03
50.25961,4.95191,1994,04,28,   18.50,   10.11,   14.44,    8.39
50.25961,4.95191,1994,04,29,   22.36,    8.65,   16.49,   13.71
50.25961,4.95191,1994,04,30,   21.48,    6.07,   14.95,   15.41
50.25961,4.95191,1994,05,01,   13.61,    3.72,    8.51,    9.89
50.25961,4.95191,1994,05,02,   16.05,    2.37,    9.18,   13.68
50.25961,4.95191,1994,05,03,   19.04,    3.62,   12.15,   15.42
50.25961,4.95191,1994,05,04,   13.86,    5.25,   10.00,    8.61
50.25961,4.95191,1994,05,05,   11.51,    4.41,    8.18,    7.10
50.25961,4.95191,1994,05,06,   14.16,    8.36,   11.41,    5.81
50.25961,4.95191,1994,05,07,   20.56,    8.48,   14.77,   12.09
50.25961,4.95191,1994,05,08,   12.83,    7.18,   10.81,    5.65
50.25961,4.95191,1994,05,09,   14.42,    6.20,   10.17,    8.22
50.25961,4.95191,1994,05,10,   16.25,    4.66,   10.98,   11.59
50.25961,4.95191,1994,05,11,   18.75,    7.42,   13.00,   11.33
50.25961,4.95191,1994,05,12,   15.98,    7.97,   11.87,    8.01
50.25961,4.95191,1994,05,13,   19.34,    7.94,   13.91,   11.39
50.25961,4.95191,1994,05,14,   17.90,    9.65,   13.73,    8.25
50.25961,4.95191,1994,05,15,   19.63,    8.62,   14.81,   11.01
50.25961,4.95191,1994,05,16,   19.12,   10.64,   15.28,    8.47
50.25961,4.95191,1994,05,17,   17.30,    9.25,   13.00,    8.05
50.25961,4.95191,1994,05,18,   17.79,    9.26,   13.76,    8.53
50.25961,4.95191,1994,05,19,   16.03,    7.50,   11.19,    8.53
50.25961,4.95191,1994,05,20,   14.29,    8.31,   10.93,    5.98
50.25961,4.95191,1994,05,21,   17.05,    8.14,   12.47,    8.91
50.25961,4.95191,1994,05,22,   17.13,    8.20,   12.81,    8.93
50.25961,4.95191,1994,05,23,   16.65,    9.92,   13.18,    6.73
50.25961,4.95191,1994,05,24,   18.91,    8.28,   13.83,   10.63
50.25961,4.95191,1994,05,25,   14.34,    9.59,   12.53,    4.75
50.25961,4.95191,1994,05,26,   14.56,    8.44,   11.46,    6.12
50.25961,4.95191,1994,05,27,   13.68,    5.85,    9.84,    7.82
50.25961,4.95191,1994,05,28,   13.07,    5.35,    9.31,    7.72
50.25961,4.95191,1994,05,29,   14.06,    4.60,    9.40,    9.46
50.25961,4.95191,1994,05,30,   15.16,    2.67,    9.31,   12.49
50.25961,4.95191,1994,05,31,   18.84,    3.37,   12.37,   15.46
50.25961,4.95191,1994,06,01,   24.24,    6.30,   17.19,   17.94
50.25961,4.95191,1994,06,02,   17.61,   11.84,   15.80,    5.77
50.25961,4.95191,1994,06,03,   16.34,    9.07,   13.10,    7.27
50.25961,4.95191,1994,06,04,   12.81,    8.33,   10.77,    4.49
50.25961,4.95191,1994,06,05,   14.21,    5.83,   10.37,    8.38
50.25961,4.95191,1994,06,06,   15.30,    4.76,   10.78,   10.54
50.25961,4.95191,1994,06,07,   19.85,    9.98,   14.90,    9.87
50.25961,4.95191,1994,06,08,   19.61,    6.59,   12.84,   13.02
50.25961,4.95191,1994,06,09,   14.02,    6.50,   10.44,    7.52
50.25961,4.95191,1994,06,10,   13.03,    5.28,    9.91,    7.76
50.25961,4.95191,1994,06,11,   14.03,    5.18,    9.92,    8.85
50.25961,4.95191,1994,06,12,   17.96,    6.12,   12.88,   11.84
50.25961,4.95191,1994,06,13,   19.19,    8.07,   14.30,   11.13
50.25961,4.95191,1994,06,14,   20.74,    8.72,   15.07,   12.02
50.25961,4.95191,1994,06,15,   19.44,    7.62,   13.63,   11.82
50.25961,4.95191,1994,06,16,   19.27,    8.40,   14.22,   10.87
50.25961,4.95191,1994,06,17,   19.69,   10.05,   15.40,    9.63
50.25961,4.95191,1994,06,18,   22.95,   10.64,   16.96,   12.31
50.25961,4.95191,1994,06,19,   22.21,    8.48,   15.86,   13.74
50.25961,4.95191,1994,06,20,   19.37,    8.87,   14.85,   10.49
50.25961,4.95191,1994,06,21,   19.28,    8.61,   15.59,   10.67
50.25961,4.95191,1994,06,22,   20.26,   10.42,   16.48,    9.84
50.25961,4.95191,1994,06,23,   21.13,    8.45,   15.60,   12.68
50.25961,4.95191,1994,06,24,   25.51,   10.80,   19.14,   14.71
50.25961,4.95191,1994,06,25,   22.73,   15.71,   19.84,    7.01
50.25961,4.95191,1994,06,26,   23.44,   14.34,   18.70,    9.10
50.25961,4.95191,1994,06,27,   23.14,   11.35,   17.57,   11.78
50.25961,4.95191,1994,06,28,   27.59,   13.12,   22.12,   14.46
50.25961,4.95191,1994,06,29,   23.69,   10.64,   19.36,   13.05
50.25961,4.95191,1994,06,30,   22.27,    9.01,   16.54,   13.27
50.25961,4.95191,1994,07,01,   26.39,   11.65,   19.83,   14.73
50.25961,4.95191,1994,07,02,   27.86,   15.77,   22.22,   12.09
50.25961,4.95191,1994,07,03,   29.02,   16.18,   23.41,   12.84
50.25961,4.95191,1994,07,04,   26.80,   16.70,   22.65,   10.10
50.25961,4.95191,1994,07,05,   20.09,   12.33,   16.30,    7.75
50.25961,4.95191,1994,07,06,   20.36,   11.20,   15.95,    9.16
50.25961,4.95191,1994,07,07,   16.83,   10.17,   13.89,    6.66
50.25961,4.95191,1994,07,08,   19.40,    8.69,   14.67,   10.71
50.25961,4.95191,1994,07,09,   20.50,    8.99,   15.65,   11.51
50.25961,4.95191,1994,07,10,   24.32,   11.31,   18.48,   13.01
50.25961,4.95191,1994,07,11,   26.56,   13.02,   20.53,   13.54
50.25961,4.95191,1994,07,12,   29.20,   15.14,   22.60,   14.06
50.25961,4.95191,1994,07,13,   29.08,   16.08,   23.31,   13.00
50.25961,4.95191,1994,07,14,   24.15,   15.76,   20.12,    8.39
50.25961,4.95191,1994,07,15,   23.80,   13.48,   19.03,   10.32
50.25961,4.95191,1994,07,16,   25.28,   13.47,   20.02,   11.81
50.25961,4.95191,1994,07,17,   25.73,   15.65,   20.74,   10.09
50.25961,4.95191,1994,07,18,   23.85,   15.91,   20.00,    7.94
50.25961,4.95191,1994,07,19,   22.12,   16.19,   19.23,    5.93
50.25961,4.95191,1994,07,20,   24.36,   13.54,   19.50,   10.82
50.25961,4.95191,1994,07,21,   26.78,   14.27,   21.20,   12.51
50.25961,4.95191,1994,07,22,   27.71,   17.97,   22.51,    9.74
50.25961,4.95191,1994,07,23,   27.94,   17.06,   22.28,   10.88
50.25961,4.95191,1994,07,24,   29.80,   16.63,   23.77,   13.18
50.25961,4.95191,1994,07,25,   25.31,   18.41,   21.97,    6.90
50.25961,4.95191,1994,07,26,   28.77,   16.31,   23.17,   12.46
50.25961,4.95191,1994,07,27,   30.92,   17.56,   24.65,   13.36
50.25961,4.95191,1994,07,28,   27.72,   15.22,   22.00,   12.50
50.25961,4.95191,1994,07,29,   26.68,   13.23,   20.66,   13.45
50.25961,4.95191,1994,07,30,   28.57,   18.32,   23.43,   10.25
50.25961,4.95191,1994,07,31,   27.25,   18.60,   22.54,    8.65
50.25961,4.95191,1994,08,01,   21.41,   14.89,   18.81,    6.53
50.25961,4.95191,1994,08,02,   25.27,   13.02,   20.08,   12.25
50.25961,4.95191,1994,08,03,   29.34,   15.89,   23.17,   13.45
50.25961,4.95191,1994,08,04,   31.51,   17.92,   25.51,   13.59
50.25961,4.95191,1994,08,05,   28.44,   18.46,   23.37,    9.97
50.25961,4.95191,1994,08,06,   26.37,   17.17,   21.83,    9.19
50.25961,4.95191,1994,08,07,   24.35,   16.89,   20.11,    7.46
50.25961,4.95191,1994,08,08,   23.67,   14.74,   19.01,    8.93
50.25961,4.95191,1994,08,09,   25.71,   12.17,   19.40,   13.54
50.25961,4.95191,1994,08,10,   24.60,   15.12,   18.37,    9.48
50.25961,4.95191,1994,08,11,   19.71,   13.60,   16.31,    6.11
50.25961,4.95191,1994,08,12,   20.22,   11.84,   16.12,    8.38
50.25961,4.95191,1994,08,13,   17.92,    7.98,   13.49,    9.94
50.25961,4.95191,1994,08,14,   17.89,    6.86,   12.76,   11.03
50.25961,4.95191,1994,08,15,   19.18,    6.84,   13.49,   12.33
50.25961,4.95191,1994,08,16,   23.52,    8.56,   16.30,   14.96
50.25961,4.95191,1994,08,17,   18.66,   10.83,   14.56,    7.84
50.25961,4.95191,1994,08,18,   18.53,    9.42,   13.76,    9.11
50.25961,4.95191,1994,08,19,   21.82,   11.90,   15.77,    9.92
50.25961,4.95191,1994,08,20,   19.23,   10.74,   14.85,    8.48
50.25961,4.95191,1994,08,21,   21.46,   10.45,   16.41,   11.01
50.25961,4.95191,1994,08,22,   27.11,   14.85,   19.99,   12.27
50.25961,4.95191,1994,08,23,   24.70,   16.29,   20.13,    8.42
50.25961,4.95191,1994,08,24,   17.98,   12.47,   15.19,    5.51
50.25961,4.95191,1994,08,25,   19.99,   10.89,   15.56,    9.10
50.25961,4.95191,1994,08,26,   21.45,   12.30,   16.43,    9.15
50.25961,4.95191,1994,08,27,   20.79,   12.20,   16.60,    8.59
50.25961,4.95191,1994,08,28,   18.04,   10.14,   14.31,    7.90
50.25961,4.95191,1994,08,29,   18.33,    8.67,   13.40,    9.66
50.25961,4.95191,1994,08,30,   19.76,   10.48,   14.72,    9.28
50.25961,4.95191,1994,08,31,   22.42,    9.57,   16.67,   12.85
50.25961,4.95191,1994,09,01,   18.86,   12.41,   15.61,    6.45
50.25961,4.95191,1994,09,02,   18.27,    9.78,   13.75,    8.49
50.25961,4.95191,1994,09,03,   19.66,    8.46,   14.17,   11.19
50.25961,4.95191,1994,09,04,   21.30,   12.65,   16.61,    8.65
50.25961,4.95191,1994,09,05,   18.96,   10.26,   14.75,    8.70
50.25961,4.95191,1994,09,06,   17.56,    8.20,   12.32,    9.36
50.25961,4.95191,1994,09,07,   17.68,   11.97,   13.92,    5.71
50.25961,4.95191,1994,09,08,   16.62,    9.37,   13.06,    7.25
50.25961,4.95191,1994,09,09,   15.40,    9.48,   12.32,    5.93
50.25961,4.95191,1994,09,10,   15.84,   10.01,   12.63,    5.83
50.25961,4.95191,1994,09,11,   16.15,    9.11,   12.72,    7.04
50.25961,4.95191,1994,09,12,   20.35,   10.38,   15.63,    9.97
50.25961,4.95191,1994,09,13,   17.71,    8.50,   12.60,    9.20
50.25961,4.95191,1994,09,14,   15.51,    9.61,   12.02,    5.90
50.25961,4.95191,1994,09,15,   13.84,    8.62,   10.42,    5.22
50.25961,4.95191,1994,09,16,   11.55,    6.08,    9.11,    5.47
50.25961,4.95191,1994,09,17,   11.66,    4.89,    8.47,    6.76
50.25961,4.95191,1994,09,18,   12.45,    7.76,   10.20,    4.69
50.25961,4.95191,1994,09,19,   13.50,    7.82,   10.11,    5.68
50.25961,4.95191,1994,09,20,   11.47,    7.45,    9.27,    4.03
50.25961,4.95191,1994,09,21,   16.50,    7.92,   11.67,    8.58
50.25961,4.95191,1994,09,22,   17.35,    6.99,   12.02,   10.36
50.25961,4.95191,1994,09,23,   21.62,    8.46,   14.40,   13.16
50.25961,4.95191,1994,09,24,   20.38,   10.74,   14.67,    9.64
50.25961,4.95191,1994,09,25,   20.87,   10.72,   14.86,   10.14
50.25961,4.95191,1994,09,26,   20.55,    9.93,   14.64,   10.62
50.25961,4.95191,1994,09,27,   18.00,    9.52,   13.04,    8.47
50.25961,4.95191,1994,09,28,   16.33,    9.25,   12.19,    7.08
50.25961,4.95191,1994,09,29,   16.67,    8.40,   12.47,    8.27
50.25961,4.95191,1994,09,30,   18.33,    6.90,   12.37,   11.43
50.25961,4.95191,1994,10,01,   17.48,    8.57,   12.44,    8.92
50.25961,4.95191,1994,10,02,   17.33,    7.41,   12.31,    9.92
50.25961,4.95191,1994,10,03,   14.02,    4.55,   10.81,    9.46
50.25961,4.95191,1994,10,04,    8.64,    1.11,    4.82,    7.53
50.25961,4.95191,1994,10,05,   10.51,    1.31,    5.47,    9.20
50.25961,4.95191,1994,10,06,   12.91,    1.92,    6.82,   10.99
50.25961,4.95191,1994,10,07,   11.02,    0.94,    5.14,   10.08
50.25961,4.95191,1994,10,08,   12.28,   -0.43,    5.72,   12.71
50.25961,4.95191,1994,10,09,   14.09,   -0.76,    6.53,   14.84
50.25961,4.95191,1994,10,10,   16.18,    1.77,    7.95,   14.41
50.25961,4.95191,1994,10,11,   16.99,    4.27,    9.48,   12.72
50.25961,4.95191,1994,10,12,   18.36,    5.37,   10.43,   12.99
50.25961,4.95191,1994,10,13,   17.85,    3.31,    9.15,   14.54
50.25961,4.95191,1994,10,14,   17.30,    3.79,    9.51,   13.51
50.25961,4.95191,1994,10,15,   20.51,    7.36,   12.61,   13.15
50.25961,4.95191,1994,10,16,   14.01,    4.32,    9.18,    9.69
50.25961,4.95191,1994,10,17,   10.20,   -0.26,    4.54,   10.45
50.25961,4.95191,1994,10,18,   11.97,   -2.28,    3.81,   14.25
50.25961,4.95191,1994,10,19,   14.01,    2.74,    7.29,   11.26
50.25961,4.95191,1994,10,20,   15.78,    4.08,    8.81,   11.70
50.25961,4.95191,1994,10,21,   14.74,    5.26,    9.36,    9.47
50.25961,4.95191,1994,10,22,   13.44,    8.05,   11.13,    5.39
50.25961,4.95191,1994,10,23,   13.58,    8.31,   11.16,    5.27
50.25961,4.95191,1994,10,24,   12.47,    8.08,    9.55,    4.39
50.25961,4.95191,1994,10,25,   10.75,    7.31,    8.57,    3.44
50.25961,4.95191,1994,10,26,    9.98,    6.79,    7.66,    3.19
50.25961,4.95191,1994,10,27,    8.91,    5.31,    6.75,    3.60
50.25961,4.95191,1994,10,28,   10.40,    4.05,    6.35,    6.34
50.25961,4.95191,1994,10,29,   10.78,    4.41,    6.96,    6.37
50.25961,4.95191,1994,10,30,   13.51,   11.22,   12.50,    2.30
50.25961,4.95191,1994,10,31,   13.90,    9.82,   12.20,    4.08
50.25961,4.95191,1994,11,01,   12.45,    4.54,    8.71,    7.91
50.25961,4.95191,1994,11,02,   12.32,    4.44,    7.12,    7.87
50.25961,4.95191,1994,11,03,   15.26,    5.48,    9.96,    9.78
50.25961,4.95191,1994,11,04,   17.04,    8.83,   11.80,    8.21
50.25961,4.95191,1994,11,05,   14.01,    8.50,   10.70,    5.51
50.25961,4.95191,1994,11,06,   11.24,    7.18,    8.71,    4.06
50.25961,4.95191,1994,11,07,   12.38,    4.49,    8.08,    7.89
50.25961,4.95191,1994,11,08,   12.14,    4.05,    6.93,    8.09
50.25961,4.95191,1994,11,09,   10.81,    5.85,    7.98,    4.97
50.25961,4.95191,1994,11,10,   10.84,    6.52,    8.06,    4.32
50.25961,4.95191,1994,11,11,   11.75,    6.33,    8.31,    5.42
50.25961,4.95191,1994,11,12,    9.18,    6.61,    7.42,    2.58
50.25961,4.95191,1994,11,13,   11.25,    6.55,    8.88,    4.70
50.25961,4.95191,1994,11,14,   12.39,    9.95,   11.20,    2.44
50.25961,4.95191,1994,11,15,   12.58,    7.86,   10.37,    4.72
50.25961,4.95191,1994,11,16,    9.85,    5.75,    7.30,    4.10
50.25961,4.95191,1994,11,17,    8.98,    5.35,    7.09,    3.63
50.25961,4.95191,1994,11,18,    8.62,    5.39,    7.28,    3.23
50.25961,4.95191,1994,11,19,   13.11,    5.59,    9.98,    7.52
50.25961,4.95191,1994,11,20,   13.79,   10.65,   11.63,    3.14
50.25961,4.95191,1994,11,21,   12.52,    9.19,   10.36,    3.33
50.25961,4.95191,1994,11,22,   11.20,    8.87,    9.61,    2.33
50.25961,4.95191,1994,11,23,   12.41,    6.51,    8.82,    5.91
50.25961,4.95191,1994,11,24,    8.80,    5.55,    6.98,    3.25
50.25961,4.95191,1994,11,25,    8.93,    5.49,    7.03,    3.44
50.25961,4.95191,1994,11,26,   10.22,    6.56,    8.39,    3.66
50.25961,4.95191,1994,11,27,    9.42,    6.90,    8.34,    2.52
50.25961,4.95191,1994,11,28,    8.83,    4.73,    6.40,    4.11
50.25961,4.95191,1994,11,29,    7.84,    2.12,    5.00,    5.72
50.25961,4.95191,1994,11,30,    6.48,    0.96,    2.52,    5.52
50.25961,4.95191,1994,12,01,    6.41,   -0.24,    1.91,    6.65
50.25961,4.95191,1994,12,02,    6.38,    0.02,    3.27,    6.36
50.25961,4.95191,1994,12,03,   11.02,    4.61,    7.52,    6.41
50.25961,4.95191,1994,12,04,   11.73,    7.28,    9.39,    4.45
50.25961,4.95191,1994,12,05,    9.24,    6.15,    7.47,    3.10
50.25961,4.95191,1994,12,06,    7.41,    2.23,    4.86,    5.18
50.25961,4.95191,1994,12,07,    7.73,    1.41,    4.69,    6.32
50.25961,4.95191,1994,12,08,   10.20,    5.23,    7.24,    4.97
50.25961,4.95191,1994,12,09,   10.08,    2.99,    5.45,    7.09
50.25961,4.95191,1994,12,10,    9.92,    1.39,    5.30,    8.53
50.25961,4.95191,1994,12,11,   11.01,    9.87,   10.40,    1.14
50.25961,4.95191,1994,12,12,   11.15,    7.33,    9.13,    3.82
50.25961,4.95191,1994,12,13,    9.41,    6.76,    7.99,    2.65
50.25961,4.95191,1994,12,14,    6.53,    1.04,    3.29,    5.49
50.25961,4.95191,1994,12,15,    3.47,   -3.19,   -0.19,    6.66
50.25961,4.95191,1994,12,16,    2.59,   -1.85,    0.74,    4.44
50.25961,4.95191,1994,12,17,    3.95,    0.36,    2.20,    3.59
50.25961,4.95191,1994,12,18,    4.82,    1.92,    2.96,    2.90
50.25961,4.95191,1994,12,19,    4.04,    1.81,    3.06,    2.23
50.25961,4.95191,1994,12,20,    3.55,    0.65,    2.28,    2.91
50.25961,4.95191,1994,12,21,    1.97,   -0.63,    0.60,    2.61
50.25961,4.95191,1994,12,22,    2.37,   -2.53,    0.14,    4.91
50.25961,4.95191,1994,12,23,    1.18,   -4.18,   -2.31,    5.36
50.25961,4.95191,1994,12,24,   -0.73,   -5.05,   -3.76,    4.31
50.25961,4.95191,1994,12,25,   -1.05,   -4.55,   -3.45,    3.50
50.25961,4.95191,1994,12,26,    2.33,   -3.77,   -0.84,    6.10
50.25961,4.95191,1994,12,27,    9.25,    2.69,    6.71,    6.56
50.25961,4.95191,1994,12,28,   11.52,    9.50,   10.40,    2.02
50.25961,4.95191,1994,12,29,    9.68,    7.34,    8.37,    2.33
50.25961,4.95191,1994,12,30,    7.02,    3.78,    5.02,    3.24
50.25961,4.95191,1994,12,31,    4.17,    2.13,    3.49,    2.03
50.25961,4.95191,1995,01,01,    2.05,   -1.98,    0.34,    4.03
50.25961,4.95191,1995,01,02,    1.60,   -1.92,   -0.04,    3.52
50.25961,4.95191,1995,01,03,    1.69,   -5.61,   -2.01,    7.30
50.25961,4.95191,1995,01,04,   -0.53,   -6.93,   -4.89,    6.40
50.25961,4.95191,1995,01,05,   -3.64,   -8.86,   -6.36,    5.22
50.25961,4.95191,1995,01,06,   -0.52,   -6.52,   -4.05,    6.00
50.25961,4.95191,1995,01,07,    0.27,   -6.97,   -2.45,    7.24
50.25961,4.95191,1995,01,08,    1.06,   -6.80,   -2.99,    7.86
50.25961,4.95191,1995,01,09,    3.67,   -0.61,    1.25,    4.28
50.25961,4.95191,1995,01,10,    5.68,    1.33,    3.26,    4.35
50.25961,4.95191,1995,01,11,    6.11,    0.21,    1.66,    5.89
50.25961,4.95191,1995,01,12,    3.00,   -2.18,    0.56,    5.18
50.25961,4.95191,1995,01,13,    2.38,   -2.29,    0.13,    4.66
50.25961,4.95191,1995,01,14,    2.97,    1.36,    2.17,    1.62
50.25961,4.95191,1995,01,15,    3.79,    1.57,    2.36,    2.23
50.25961,4.95191,1995,01,16,    2.98,   -1.57,    0.30,    4.55
50.25961,4.95191,1995,01,17,    4.65,   -1.29,    1.61,    5.94
50.25961,4.95191,1995,01,18,    5.20,    2.48,    4.18,    2.72
50.25961,4.95191,1995,01,19,    4.74,    1.25,    3.22,    3.49
50.25961,4.95191,1995,01,20,    7.81,    3.60,    5.00,    4.21
50.25961,4.95191,1995,01,21,    5.28,    2.91,    3.97,    2.37
50.25961,4.95191,1995,01,22,   10.74,    5.84,    8.94,    4.90
50.25961,4.95191,1995,01,23,    6.55,    3.47,    4.98,    3.08
50.25961,4.95191,1995,01,24,    5.98,    3.09,    4.10,    2.89
50.25961,4.95191,1995,01,25,   10.67,    1.24,    7.05,    9.42
50.25961,4.95191,1995,01,26,    9.80,    1.03,    6.14,    8.77
50.25961,4.95191,1995,01,27,    3.83,   -2.68,    0.45,    6.51
50.25961,4.95191,1995,01,28,    7.74,    4.69,    6.55,    3.05
50.25961,4.95191,1995,01,29,    7.87,    5.36,    6.93,    2.51
50.25961,4.95191,1995,01,30,    7.62,   -2.77,    2.74,   10.39
50.25961,4.95191,1995,01,31,    2.54,   -3.29,   -0.03,    5.83
50.25961,4.95191,1995,02,01,    9.70,    3.32,    6.06,    6.38
50.25961,4.95191,1995,02,02,    6.44,   -0.65,    3.50,    7.09
50.25961,4.95191,1995,02,03,    5.39,   -1.32,    1.77,    6.71
50.25961,4.95191,1995,02,04,    5.92,    1.97,    4.07,    3.95
50.25961,4.95191,1995,02,05,    7.28,    3.72,    5.34,    3.56
50.25961,4.95191,1995,02,06,   11.37,    6.60,    8.35,    4.77
50.25961,4.95191,1995,02,07,    7.35,    5.20,    6.30,    2.16
50.25961,4.95191,1995,02,08,    9.75,    4.41,    6.93,    5.35
50.25961,4.95191,1995,02,09,    3.78,   -2.68,    0.81,    6.46
50.25961,4.95191,1995,02,10,    5.03,   -1.94,    1.91,    6.97
50.25961,4.95191,1995,02,11,    9.22,    4.54,    7.27,    4.68
50.25961,4.95191,1995,02,12,   10.16,    4.21,    6.88,    5.95
50.25961,4.95191,1995,02,13,    9.97,    3.66,    6.99,    6.32
50.25961,4.95191,1995,02,14,    8.26,    4.87,    6.25,    3.39
50.25961,4.95191,1995,02,15,   12.84,    5.42,    8.76,    7.42
50.25961,4.95191,1995,02,16,    8.57,    5.60,    6.66,    2.97
50.25961,4.95191,1995,02,17,    7.69,    3.49,    5.68,    4.19
50.25961,4.95191,1995,02,18,    6.48,    1.66,    3.32,    4.82
50.25961,4.95191,1995,02,19,    8.54,    3.06,    5.84,    5.47
50.25961,4.95191,1995,02,20,    9.67,    6.34,    8.40,    3.33
