-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2009 through 12/31/2020 
Location: Latitude  50.8454   Longitude 4.3484 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 76.01 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_RANGE,T2M_MAX,T2M_MIN,T2M,WS50M,PRECTOT,RH2M
50.84541,4.34841,2009,04,05,   11.03,   15.89,    4.87,    9.45,    2.96,    0.25,   80.32
50.84541,4.34841,2009,04,06,   12.85,   18.66,    5.81,   12.17,    6.10,    0.02,   80.43
50.84541,4.34841,2009,04,07,    6.16,   12.54,    6.38,    9.75,    6.07,    3.10,   85.50
50.84541,4.34841,2009,04,08,    6.15,   11.12,    4.98,    8.56,    9.68,    3.12,   91.51
50.84541,4.34841,2009,04,09,    9.51,   17.90,    8.39,   13.01,    6.95,    0.69,   84.70
50.84541,4.34841,2009,04,10,   11.23,   20.64,    9.41,   14.72,    8.71,    0.31,   77.53
50.84541,4.34841,2009,04,11,    8.15,   17.87,    9.72,   13.74,    4.80,    1.84,   80.57
50.84541,4.34841,2009,04,12,   11.24,   19.04,    7.80,   12.79,    5.53,    0.78,   84.39
50.84541,4.34841,2009,04,13,   10.25,   17.18,    6.93,   10.87,    4.24,    0.11,   85.80
50.84541,4.34841,2009,04,14,   12.79,   19.36,    6.58,   12.90,    5.36,    0.54,   84.23
50.84541,4.34841,2009,04,15,   12.81,   21.97,    9.17,   15.42,    5.84,    1.10,   73.76
50.84541,4.34841,2009,04,16,    5.58,   14.39,    8.81,   11.83,    4.05,    7.98,   86.22
50.84541,4.34841,2009,04,17,    3.22,   11.42,    8.20,    9.88,    5.46,   13.47,   93.41
50.84541,4.34841,2009,04,18,    9.71,   16.08,    6.37,   10.91,    5.20,    0.66,   79.97
50.84541,4.34841,2009,04,19,   10.00,   16.96,    6.96,   11.50,    4.20,    0.58,   78.26
50.84541,4.34841,2009,04,20,   12.10,   18.63,    6.53,   12.52,    5.01,    0.06,   78.04
50.84541,4.34841,2009,04,21,   12.80,   18.30,    5.51,   11.24,    5.08,    0.42,   78.98
50.84541,4.34841,2009,04,22,   12.14,   15.65,    3.51,    9.38,    4.63,    0.03,   76.57
50.84541,4.34841,2009,04,23,   13.40,   15.52,    2.12,    8.73,    4.16,    0.02,   77.51
50.84541,4.34841,2009,04,24,   13.38,   17.34,    3.95,   10.75,    7.41,    0.00,   71.76
50.84541,4.34841,2009,04,25,    8.94,   14.43,    5.49,   10.45,    7.32,    1.27,   84.12
50.84541,4.34841,2009,04,26,    6.85,   15.04,    8.19,   11.47,    2.99,    6.80,   87.68
50.84541,4.34841,2009,04,27,    6.52,   14.83,    8.31,   11.00,    8.10,    4.38,   78.88
50.84541,4.34841,2009,04,28,    7.59,   12.46,    4.87,    8.68,    4.78,    2.76,   80.72
50.84541,4.34841,2009,04,29,   10.95,   14.37,    3.42,    9.96,    2.76,    0.64,   77.45
50.84541,4.34841,2009,04,30,   11.92,   17.95,    6.04,   12.56,    2.27,    0.03,   69.99
50.84541,4.34841,2009,05,01,   11.49,   19.58,    8.08,   13.67,    3.22,    0.07,   74.21
50.84541,4.34841,2009,05,02,    9.61,   16.52,    6.90,   12.00,    3.74,    0.30,   84.47
50.84541,4.34841,2009,05,03,    8.58,   14.07,    5.49,    9.95,    5.45,    0.26,   82.10
50.84541,4.34841,2009,05,04,   10.06,   13.66,    3.59,    9.08,    4.50,    0.14,   72.11
50.84541,4.34841,2009,05,05,    8.67,   15.54,    6.87,   11.51,    8.19,    1.94,   85.53
50.84541,4.34841,2009,05,06,    8.01,   16.11,    8.09,   11.97,    8.56,    0.40,   84.28
50.84541,4.34841,2009,05,07,   11.84,   19.35,    7.50,   13.66,    6.42,    0.44,   79.79
50.84541,4.34841,2009,05,08,   11.84,   16.23,    4.39,   11.06,    8.44,    0.97,   77.65
50.84541,4.34841,2009,05,09,   11.38,   15.34,    3.96,   10.02,    3.22,    2.19,   81.32
50.84541,4.34841,2009,05,10,   13.95,   20.42,    6.48,   14.02,    4.22,    1.41,   74.75
50.84541,4.34841,2009,05,11,    9.57,   17.57,    8.00,   13.07,    9.89,    3.57,   76.96
50.84541,4.34841,2009,05,12,    8.22,   14.18,    5.95,   10.90,    9.79,    5.88,   84.02
50.84541,4.34841,2009,05,13,   10.08,   19.30,    9.22,   14.26,    5.12,    2.34,   86.82
50.84541,4.34841,2009,05,14,    8.68,   19.93,   11.25,   15.49,    1.94,    8.53,   85.85
50.84541,4.34841,2009,05,15,    9.24,   16.60,    7.37,   13.07,    6.17,    5.48,   87.47
50.84541,4.34841,2009,05,16,   10.32,   16.42,    6.10,   12.00,    8.61,    0.89,   80.78
50.84541,4.34841,2009,05,17,    7.54,   16.97,    9.43,   12.71,    7.75,    5.34,   80.27
50.84541,4.34841,2009,05,18,    8.95,   17.09,    8.13,   12.60,    7.94,    0.29,   75.71
50.84541,4.34841,2009,05,19,   11.58,   19.03,    7.45,   13.83,    5.44,    1.02,   76.19
50.84541,4.34841,2009,05,20,   11.05,   20.68,    9.63,   15.57,    2.01,    0.02,   68.77
50.84541,4.34841,2009,05,21,    9.93,   19.12,    9.19,   15.14,    4.07,    0.02,   74.94
50.84541,4.34841,2009,05,22,   10.60,   17.74,    7.14,   12.77,    5.49,    0.04,   72.71
50.84541,4.34841,2009,05,23,   15.30,   22.17,    6.87,   15.50,    3.56,    2.13,   72.45
50.84541,4.34841,2009,05,24,   11.53,   23.61,   12.07,   18.00,    3.18,    0.01,   74.74
50.84541,4.34841,2009,05,25,   13.85,   25.98,   12.12,   19.60,    5.38,    2.87,   81.46
50.84541,4.34841,2009,05,26,   10.18,   19.24,    9.06,   15.06,    9.55,    8.41,   86.13
50.84541,4.34841,2009,05,27,    7.56,   14.91,    7.35,   11.59,    8.77,    1.05,   77.77
50.84541,4.34841,2009,05,28,    8.96,   19.40,   10.44,   14.93,    6.45,    0.84,   82.87
50.84541,4.34841,2009,05,29,   10.92,   19.67,    8.75,   14.57,    6.60,    0.01,   65.61
50.84541,4.34841,2009,05,30,   13.31,   21.01,    7.70,   15.10,    7.56,    0.00,   66.88
50.84541,4.34841,2009,05,31,   11.97,   21.72,    9.75,   16.64,    6.65,    0.03,   75.80
50.84541,4.34841,2009,06,01,   13.12,   24.20,   11.08,   18.11,    6.87,    0.07,   72.29
50.84541,4.34841,2009,06,02,   12.56,   21.81,    9.25,   15.74,    6.90,    0.06,   73.12
50.84541,4.34841,2009,06,03,   10.36,   18.21,    7.85,   13.05,    6.55,    0.06,   73.03
50.84541,4.34841,2009,06,04,    9.22,   15.28,    6.05,   10.84,    5.42,    0.18,   70.48
50.84541,4.34841,2009,06,05,   10.70,   16.04,    5.33,   11.14,    3.99,    0.17,   70.83
50.84541,4.34841,2009,06,06,    8.31,   14.59,    6.29,   10.59,    6.33,    0.14,   74.66
50.84541,4.34841,2009,06,07,    9.91,   15.67,    5.77,   11.72,    6.03,    2.75,   76.94
